date,year,week,day_of_week,v_name,h_name,day_night,park_id,temp,precip,capacity,prev_year_wins,made_playoffs,won_division,InstagramFollowers,CityPopulation,Payroll,PayrollStd,attendance
2005-04-18,2005,2,Mon,ARI,COL,1,Coors Field,72.3,0.0,50144.0,68,0,0,552000,3052498,47789000,0.65690954,18563.0
2005-04-18,2005,2,Mon,ATL,HOU,1,Minute Maid Park,75.2,0.035,41168.0,92,1,0,1600000,7796182,76779022,1.055407563,31672.0
2005-04-18,2005,2,Mon,LAD,MIL,1,Miller Park,,,41900.0,67,0,0,670000,1574452,40234833,0.553069653,11728.0
2005-04-18,2005,2,Mon,NYM,PHI,1,Citizens Bank Park,74.9,0.0,43651.0,86,0,0,1300000,6330422,95337908,1.310518766,25236.0
2005-04-18,2005,2,Mon,STL,PIT,1,PNC Park,75.1,0.0,38362.0,72,0,0,837000,2429917,38138000,0.524246501,11220.0
2005-04-18,2005,2,Mon,SF,SD,1,Petco Park,62.3,0.0,42445.0,87,0,0,1400000,3298799,62888192,0.864463648,29523.0
2005-04-18,2005,2,Mon,MIA,WSH,1,RFK Stadium,75.6,0.0,45596.0,67,0,0,711000,6436489,48581500,0.667803278,24003.0
2005-04-19,2005,3,Tue,SEA,LAA,0,Angel Stadium,64.4,0.004,45050.0,92,1,1,1200000,12927614,95017822,1.306118851,38667.0
2005-04-19,2005,3,Tue,DET,BAL,1,Camden Yards,78.8,0.0,45971.0,78,0,0,746000,2859024,74570539,1.025049666,18009.0
2005-04-19,2005,3,Tue,TOR,BOS,1,Fenway Park,71.6,0.0,37731.0,98,1,0,2200000,5025517,121311945,1.667558937,35598.0
2005-04-19,2005,3,Tue,MIN,CHW,1,US Cellular Field,72.1,0.075,40615.0,83,0,0,664000,9408576,75228000,1.034087152,18310.0
2005-04-19,2005,3,Tue,CLE,KC,0,Kauffman Stadium,74.4,0.008,37903.0,58,0,0,1000000,2253579,36881000,0.506967728,11884.0
2005-04-19,2005,3,Tue,TB,NYY,1,Old Yankee Stadium,74.2,0.0,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,45802.0
2005-04-19,2005,3,Tue,OAK,TEX,0,Globe Life Field,76.5,0.0,48114.0,89,0,0,1000000,8344032,55307258,0.760255821,22146.0
2005-04-19,2005,2,Tue,CHC,CIN,1,Great American Ball Park,76.4,0.0,42319.0,76,0,0,761000,2302815,59658275,0.820065078,25373.0
2005-04-19,2005,2,Tue,ARI,COL,0,Coors Field,69.7,0.0,50144.0,68,0,0,552000,3052498,47789000,0.65690954,18235.0
2005-04-19,2005,2,Tue,ATL,HOU,1,Minute Maid Park,76.7,0.004,41168.0,92,1,0,1600000,7796182,76779022,1.055407563,32146.0
2005-04-19,2005,2,Tue,LAD,MIL,0,Miller Park,,,41900.0,67,0,0,670000,1574452,40234833,0.553069653,11029.0
2005-04-19,2005,3,Tue,NYM,PHI,1,Citizens Bank Park,80.8,0.0,43651.0,86,0,0,1300000,6330422,95337908,1.310518766,28063.0
2005-04-19,2005,3,Tue,STL,PIT,1,PNC Park,79.4,0.004,38362.0,72,0,0,837000,2429917,38138000,0.524246501,12285.0
2005-04-19,2005,3,Tue,SF,SD,1,Petco Park,59.1,0.012,42445.0,87,0,0,1400000,3298799,62888192,0.864463648,29544.0
2005-04-19,2005,3,Tue,MIA,WSH,1,RFK Stadium,81.9,0.0,45596.0,67,0,0,711000,6436489,48581500,0.667803278,25990.0
2005-04-20,2005,3,Wed,CLE,LAA,1,Angel Stadium,67.5,0.0,45050.0,92,1,1,1200000,12927614,95017822,1.306118851,42531.0
2005-04-20,2005,3,Wed,BOS,BAL,1,Camden Yards,81.9,0.0,45971.0,78,0,0,746000,2859024,74570539,1.025049666,36478.0
2005-04-20,2005,3,Wed,CHW,DET,1,Comerica Park,73.5,0.091,41083.0,72,0,0,1000000,4400587,68998183,0.948451834,16887.0
2005-04-20,2005,3,Wed,KC,MIN,1,Metrodome,,,55000.0,92,1,1,585000,3757952,56615000,0.778232096,24153.0
2005-04-20,2005,3,Wed,OAK,SEA,1,Safeco Field,64.1,0.0,47943.0,63,0,0,927000,4145494,85883333,1.180555793,24841.0
2005-04-20,2005,3,Wed,TEX,TB,1,Tropicana Field,,,42735.0,70,0,0,528000,3424650,29893567,0.410918189,8816.0
2005-04-20,2005,3,Wed,NYY,TOR,1,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,22838.0
2005-04-20,2005,3,Wed,PIT,CIN,1,Great American Ball Park,78.2,0.0,42319.0,76,0,0,761000,2302815,59658275,0.820065078,16857.0
2005-04-20,2005,3,Wed,NYM,MIA,1,Sun Life Stadium,76.2,0.0,47662.0,83,0,0,783000,6457988,60375961,0.829930419,21339.0
2005-04-20,2005,3,Wed,MIL,HOU,1,Minute Maid Park,79.6,0.004,41168.0,92,1,0,1600000,7796182,76779022,1.055407563,26119.0
2005-04-20,2005,3,Wed,COL,PHI,1,Citizens Bank Park,83.8,0.0,43651.0,86,0,0,1300000,6330422,95337908,1.310518766,25961.0
2005-04-20,2005,3,Wed,LAD,SD,1,Petco Park,63.7,0.0,42445.0,87,0,0,1400000,3298799,62888192,0.864463648,37054.0
2005-04-20,2005,3,Wed,ARI,SF,1,AT&T Park,63.4,0.0,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,36955.0
2005-04-20,2005,2,Wed,CHC,STL,1,Busch Stadium II,80.3,0.031,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,44855.0
2005-04-20,2005,3,Wed,ATL,WSH,1,RFK Stadium,84.8,0.0,45596.0,67,0,0,711000,6436489,48581500,0.667803278,27374.0
2005-04-21,2005,3,Thu,CLE,LAA,1,Angel Stadium,75.2,0.0,45050.0,92,1,1,1200000,12927614,95017822,1.306118851,39673.0
2005-04-21,2005,3,Thu,BOS,BAL,1,Camden Yards,67.6,0.0,45971.0,78,0,0,746000,2859024,74570539,1.025049666,40419.0
2005-04-21,2005,3,Thu,CHW,DET,0,Comerica Park,55.5,0.0,41083.0,72,0,0,1000000,4400587,68998183,0.948451834,19334.0
2005-04-21,2005,3,Thu,KC,MIN,0,Metrodome,,,55000.0,92,1,1,585000,3757952,56615000,0.778232096,15914.0
2005-04-21,2005,3,Thu,OAK,SEA,1,Safeco Field,63.3,0.0,47943.0,63,0,0,927000,4145494,85883333,1.180555793,22428.0
2005-04-21,2005,3,Thu,TEX,TB,1,Tropicana Field,,,42735.0,70,0,0,528000,3424650,29893567,0.410918189,8799.0
2005-04-21,2005,3,Thu,NYY,TOR,1,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,23178.0
2005-04-21,2005,3,Thu,PIT,CIN,0,Great American Ball Park,72.3,0.067,42319.0,76,0,0,761000,2302815,59658275,0.820065078,16218.0
2005-04-21,2005,3,Thu,NYM,MIA,1,Sun Life Stadium,77.9,0.0,47662.0,83,0,0,783000,6457988,60375961,0.829930419,27674.0
2005-04-21,2005,3,Thu,MIL,HOU,1,Minute Maid Park,81.7,0.004,41168.0,92,1,0,1600000,7796182,76779022,1.055407563,32173.0
2005-04-21,2005,3,Thu,COL,PHI,0,Citizens Bank Park,68.4,0.0,43651.0,86,0,0,1300000,6330422,95337908,1.310518766,21749.0
2005-04-21,2005,3,Thu,LAD,SD,1,Petco Park,67.0,0.0,42445.0,87,0,0,1400000,3298799,62888192,0.864463648,42326.0
2005-04-21,2005,3,Thu,ARI,SF,1,AT&T Park,65.2,0.0,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,34824.0
2005-04-21,2005,3,Thu,CHC,STL,0,Busch Stadium II,75.5,0.421,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,46119.0
2005-04-21,2005,3,Thu,ATL,WSH,0,RFK Stadium,66.5,0.067,45596.0,67,0,0,711000,6436489,48581500,0.667803278,30728.0
2005-04-22,2005,3,Fri,OAK,LAA,1,Angel Stadium,64.4,0.0,45050.0,92,1,1,1200000,12927614,95017822,1.306118851,43810.0
2005-04-22,2005,3,Fri,MIN,DET,1,Comerica Park,48.6,0.244,41083.0,72,0,0,1000000,4400587,68998183,0.948451834,18873.0
2005-04-22,2005,3,Fri,CHW,KC,1,Kauffman Stadium,63.0,0.047,37903.0,58,0,0,1000000,2253579,36881000,0.506967728,15832.0
2005-04-22,2005,3,Fri,TEX,NYY,1,Old Yankee Stadium,56.8,0.0,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,42710.0
2005-04-22,2005,3,Fri,CLE,SEA,1,Safeco Field,71.2,0.0,47943.0,63,0,0,927000,4145494,85883333,1.180555793,43207.0
2005-04-22,2005,3,Fri,BOS,TB,1,Tropicana Field,,,42735.0,70,0,0,528000,3424650,29893567,0.410918189,30530.0
2005-04-22,2005,3,Fri,BAL,TOR,1,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,18095.0
2005-04-22,2005,3,Fri,SD,ARI,1,Chase Field,,,48686.0,51,0,0,665000,5186958,63015834,0.866218221,26407.0
2005-04-22,2005,3,Fri,PHI,ATL,1,Turner Field,72.7,0.146,49586.0,96,1,1,1900000,6411149,85148582,1.170455876,26837.0
2005-04-22,2005,3,Fri,LAD,COL,1,Coors Field,57.8,0.0,50144.0,68,0,0,552000,3052498,47789000,0.65690954,20321.0
2005-04-22,2005,3,Fri,CIN,MIA,1,Sun Life Stadium,78.5,0.0,47662.0,83,0,0,783000,6457988,60375961,0.829930419,30519.0
2005-04-22,2005,3,Fri,WSH,NYM,1,Shea Stadium,56.1,0.016,57333.0,71,0,0,1700000,19940274,104770139,1.440174598,28488.0
2005-04-22,2005,3,Fri,MIL,SF,1,AT&T Park,70.8,0.0,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,36994.0
2005-04-22,2005,3,Fri,HOU,STL,1,Busch Stadium II,71.7,0.484,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,44805.0
2005-04-23,2005,3,Sat,OAK,LAA,1,Angel Stadium,67.3,0.051,45050.0,92,1,1,1200000,12927614,95017822,1.306118851,43880.0
2005-04-23,2005,3,Sat,CHW,KC,1,Kauffman Stadium,54.6,0.0,37903.0,58,0,0,1000000,2253579,36881000,0.506967728,19641.0
2005-04-23,2005,3,Sat,TEX,NYY,0,Old Yankee Stadium,59.1,0.516,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,44731.0
2005-04-23,2005,3,Sat,CLE,SEA,1,Safeco Field,67.1,0.098,47943.0,63,0,0,927000,4145494,85883333,1.180555793,33564.0
2005-04-23,2005,3,Sat,BOS,TB,1,Tropicana Field,,,42735.0,70,0,0,528000,3424650,29893567,0.410918189,33220.0
2005-04-23,2005,3,Sat,BAL,TOR,0,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,20051.0
2005-04-23,2005,3,Sat,SD,ARI,1,Chase Field,,,48686.0,51,0,0,665000,5186958,63015834,0.866218221,30760.0
2005-04-23,2005,3,Sat,PHI,ATL,1,Turner Field,60.7,0.004,49586.0,96,1,1,1900000,6411149,85148582,1.170455876,31656.0
2005-04-23,2005,3,Sat,PIT,CHC,0,Wrigley Field,42.2,0.055,41072.0,89,0,0,1900000,9408576,87210933,1.198805037,37695.0
2005-04-23,2005,3,Sat,LAD,COL,1,Coors Field,63.8,0.016,50144.0,68,0,0,552000,3052498,47789000,0.65690954,30272.0
2005-04-23,2005,3,Sat,CIN,MIA,0,Sun Life Stadium,83.5,0.008,47662.0,83,0,0,783000,6457988,60375961,0.829930419,23623.0
2005-04-23,2005,3,Sat,WSH,NYM,0,Shea Stadium,58.3,1.217,57333.0,71,0,0,1700000,19940274,104770139,1.440174598,44058.0
2005-04-23,2005,3,Sat,MIL,SF,0,AT&T Park,61.2,0.059,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,37341.0
2005-04-23,2005,3,Sat,HOU,STL,0,Busch Stadium II,53.4,0.098,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,40058.0
2005-04-24,2005,3,Sun,OAK,LAA,1,Angel Stadium,64.7,0.087,45050.0,92,1,1,1200000,12927614,95017822,1.306118851,43915.0
2005-04-24,2005,3,Sun,CHW,KC,0,Kauffman Stadium,57.5,0.0,37903.0,58,0,0,1000000,2253579,36881000,0.506967728,15331.0
2005-04-24,2005,3,Sun,TEX,NYY,0,Old Yankee Stadium,56.1,0.5,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,42732.0
2005-04-24,2005,3,Sun,CLE,SEA,0,Safeco Field,65.8,0.012,47943.0,63,0,0,927000,4145494,85883333,1.180555793,32889.0
2005-04-24,2005,3,Sun,BOS,TB,0,Tropicana Field,,,42735.0,70,0,0,528000,3424650,29893567,0.410918189,30236.0
2005-04-24,2005,3,Sun,BAL,TOR,0,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,20566.0
2005-04-24,2005,3,Sun,SD,ARI,0,Chase Field,,,48686.0,51,0,0,665000,5186958,63015834,0.866218221,30471.0
2005-04-24,2005,3,Sun,PHI,ATL,0,Turner Field,56.2,0.0,49586.0,96,1,1,1900000,6411149,85148582,1.170455876,26713.0
2005-04-24,2005,3,Sun,PIT,CHC,0,Wrigley Field,49.2,0.008,41072.0,89,0,0,1900000,9408576,87210933,1.198805037,37452.0
2005-04-24,2005,3,Sun,LAD,COL,0,Coors Field,62.9,0.106,50144.0,68,0,0,552000,3052498,47789000,0.65690954,28117.0
2005-04-24,2005,3,Sun,CIN,MIA,0,Sun Life Stadium,78.2,0.008,47662.0,83,0,0,783000,6457988,60375961,0.829930419,28219.0
2005-04-24,2005,3,Sun,WSH,NYM,0,Shea Stadium,55.8,0.083,57333.0,71,0,0,1700000,19940274,104770139,1.440174598,43313.0
2005-04-24,2005,3,Sun,MIL,SF,0,AT&T Park,60.3,0.016,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,36604.0
2005-04-24,2005,3,Sun,HOU,STL,0,Busch Stadium II,57.2,0.0,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,39020.0
2005-04-25,2005,3,Mon,BAL,BOS,1,Fenway Park,53.0,0.043,37731.0,98,1,0,2200000,5025517,121311945,1.667558937,35003.0
2005-04-25,2005,3,Mon,MIN,DET,0,Comerica Park,57.5,0.024,41083.0,72,0,0,1000000,4400587,68998183,0.948451834,14976.0
2005-04-25,2005,3,Mon,CHW,OAK,1,Coliseum,65.3,0.0,47170.0,91,0,0,530000,2463127,55869262,0.767981151,10206.0
2005-04-25,2005,3,Mon,CIN,CHC,1,Wrigley Field,62.2,0.0,41072.0,89,0,0,1900000,9408576,87210933,1.198805037,38013.0
2005-04-25,2005,3,Mon,ARI,LAD,1,Dodger Stadium,70.4,0.0,56000.0,93,1,1,4800000,12927614,81029500,1.113834807,36876.0
2005-04-25,2005,3,Mon,ATL,NYM,1,Shea Stadium,54.0,0.02,57333.0,71,0,0,1700000,19940274,104770139,1.440174598,16874.0
2005-04-25,2005,3,Mon,HOU,PIT,1,PNC Park,56.2,0.157,38362.0,72,0,0,837000,2429917,38138000,0.524246501,8413.0
2005-04-25,2005,3,Mon,SD,SF,1,AT&T Park,61.3,0.0,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,35655.0
2005-04-25,2005,3,Mon,PHI,WSH,1,RFK Stadium,59.9,0.0,45596.0,67,0,0,711000,6436489,48581500,0.667803278,24956.0
2005-04-26,2005,4,Tue,BAL,BOS,1,Fenway Park,65.8,0.0,37731.0,98,1,0,2200000,5025517,121311945,1.667558937,35670.0
2005-04-26,2005,3,Tue,MIN,KC,1,Kauffman Stadium,54.9,0.016,37903.0,58,0,0,1000000,2253579,36881000,0.506967728,10133.0
2005-04-26,2005,3,Tue,LAA,NYY,1,Old Yankee Stadium,63.8,0.0,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,36328.0
2005-04-26,2005,4,Tue,CHW,OAK,1,Coliseum,70.8,0.0,47170.0,91,0,0,530000,2463127,55869262,0.767981151,20412.0
2005-04-26,2005,4,Tue,SEA,TEX,1,Globe Life Field,75.5,0.0,48114.0,89,0,0,1000000,8344032,55307258,0.760255821,23064.0
2005-04-26,2005,4,Tue,TB,TOR,1,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,16690.0
2005-04-26,2005,3,Tue,CIN,CHC,1,Wrigley Field,58.7,0.039,41072.0,89,0,0,1900000,9408576,87210933,1.198805037,38113.0
2005-04-26,2005,3,Tue,MIA,COL,1,Coors Field,61.1,0.028,50144.0,68,0,0,552000,3052498,47789000,0.65690954,18855.0
2005-04-26,2005,3,Tue,ARI,LAD,1,Dodger Stadium,72.9,0.0,56000.0,93,1,1,4800000,12927614,81029500,1.113834807,44486.0
2005-04-26,2005,4,Tue,ATL,NYM,1,Shea Stadium,62.4,0.0,57333.0,71,0,0,1700000,19940274,104770139,1.440174598,31511.0
2005-04-26,2005,3,Tue,SD,SF,1,AT&T Park,66.1,0.0,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,36063.0
2005-04-26,2005,3,Tue,MIL,STL,1,Busch Stadium II,60.3,0.213,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,28787.0
2005-04-26,2005,4,Tue,PHI,WSH,1,RFK Stadium,69.8,0.024,45596.0,67,0,0,711000,6436489,48581500,0.667803278,23332.0
2005-04-27,2005,3,Wed,DET,CLE,1,Progressive Field,51.3,0.035,43000.0,80,0,0,726000,2171877,41830400,0.575002382,12162.0
2005-04-27,2005,4,Wed,MIN,KC,1,Kauffman Stadium,61.4,0.0,37903.0,58,0,0,1000000,2253579,36881000,0.506967728,10393.0
2005-04-27,2005,4,Wed,LAA,NYY,1,Old Yankee Stadium,62.5,0.815,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,37934.0
2005-04-27,2005,4,Wed,CHW,OAK,0,Coliseum,64.3,0.122,47170.0,91,0,0,530000,2463127,55869262,0.767981151,14172.0
2005-04-27,2005,4,Wed,SEA,TEX,1,Globe Life Field,83.7,0.0,48114.0,89,0,0,1000000,8344032,55307258,0.760255821,26308.0
2005-04-27,2005,4,Wed,TB,TOR,1,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,19527.0
2005-04-27,2005,4,Wed,CIN,CHC,0,Wrigley Field,52.6,0.059,41072.0,89,0,0,1900000,9408576,87210933,1.198805037,38114.0
2005-04-27,2005,4,Wed,ARI,LAD,1,Dodger Stadium,68.1,0.0,56000.0,93,1,1,4800000,12927614,81029500,1.113834807,54387.0
2005-04-27,2005,4,Wed,ATL,NYM,0,Shea Stadium,62.3,0.807,57333.0,71,0,0,1700000,19940274,104770139,1.440174598,21087.0
2005-04-27,2005,3,Wed,HOU,PIT,0,PNC Park,57.4,0.547,38362.0,72,0,0,837000,2429917,38138000,0.524246501,13426.0
2005-04-27,2005,4,Wed,SD,SF,0,AT&T Park,62.7,0.079,41915.0,91,0,0,1600000,4648486,89487842,1.230103521,38376.0
2005-04-27,2005,3,Wed,MIL,STL,0,Busch Stadium II,59.4,0.004,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,38343.0
2005-04-27,2005,4,Wed,PHI,WSH,0,RFK Stadium,67.8,0.0,45596.0,67,0,0,711000,6436489,48581500,0.667803278,27483.0
2005-04-28,2005,4,Thu,DET,CLE,1,Progressive Field,50.6,0.028,43000.0,80,0,0,726000,2171877,41830400,0.575002382,13809.0
2005-04-28,2005,4,Thu,MIN,KC,0,Kauffman Stadium,54.1,0.114,37903.0,58,0,0,1000000,2253579,36881000,0.506967728,10852.0
2005-04-28,2005,4,Thu,LAA,NYY,1,Old Yankee Stadium,63.2,0.098,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,51951.0
2005-04-28,2005,4,Thu,SEA,TEX,1,Globe Life Field,91.5,0.0,48114.0,89,0,0,1000000,8344032,55307258,0.760255821,23928.0
2005-04-28,2005,4,Thu,TB,TOR,0,Rogers Centre,,,49282.0,67,0,0,1700000,3026000,45336500,0.623197375,21409.0
2005-04-28,2005,3,Thu,MIL,STL,0,Busch Stadium II,58.1,0.28,50345.0,105,1,1,1100000,2811927,93319842,1.282778349,26026.0
2005-04-29,2005,4,Fri,TB,BAL,1,Camden Yards,60.0,0.008,45971.0,78,0,0,746000,2859024,74570539,1.025049666,24910.0
2005-04-29,2005,4,Fri,DET,CHW,1,US Cellular Field,49.3,0.0,40615.0,83,0,0,664000,9408576,75228000,1.034087152,18313.0
2005-04-29,2005,4,Fri,KC,CLE,1,Progressive Field,52.4,0.0,43000.0,80,0,0,726000,2171877,41830400,0.575002382,16666.0
2005-04-29,2005,4,Fri,LAA,MIN,1,Metrodome,,,55000.0,92,1,1,585000,3757952,56615000,0.778232096,29866.0
2005-04-29,2005,4,Fri,TOR,NYY,1,Old Yankee Stadium,61.1,0.0,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,40839.0
2005-04-29,2005,4,Fri,SEA,OAK,1,Coliseum,65.4,0.0,47170.0,91,0,0,530000,2463127,55869262,0.767981151,18545.0
2005-04-29,2005,4,Fri,BOS,TEX,1,Globe Life Field,82.6,0.008,48114.0,89,0,0,1000000,8344032,55307258,0.760255821,43933.0
2005-04-29,2005,4,Fri,STL,ATL,1,Turner Field,75.4,0.071,49586.0,96,1,1,1900000,6411149,85148582,1.170455876,33833.0
2005-04-29,2005,4,Fri,CHC,HOU,1,Minute Maid Park,86.4,0.02,41168.0,92,1,0,1600000,7796182,76779022,1.055407563,41232.0
2005-04-29,2005,4,Fri,COL,LAD,1,Dodger Stadium,68.4,0.008,56000.0,93,1,1,4800000,12927614,81029500,1.113834807,40150.0
2005-04-29,2005,4,Fri,CIN,MIL,1,Miller Park,,,41900.0,67,0,0,670000,1574452,40234833,0.553069653,21332.0
2005-04-29,2005,4,Fri,MIA,PHI,1,Citizens Bank Park,61.1,0.031,43651.0,86,0,0,1300000,6330422,95337908,1.310518766,28471.0
2005-04-29,2005,4,Fri,SF,PIT,1,PNC Park,57.2,0.031,38362.0,72,0,0,837000,2429917,38138000,0.524246501,24209.0
2005-04-29,2005,4,Fri,ARI,SD,1,Petco Park,64.2,0.102,42445.0,87,0,0,1400000,3298799,62888192,0.864463648,41464.0
2005-04-29,2005,4,Fri,NYM,WSH,1,RFK Stadium,62.3,0.02,45596.0,67,0,0,711000,6436489,48581500,0.667803278,30627.0
2005-04-30,2005,4,Sat,TB,BAL,0,Camden Yards,66.1,0.921,45971.0,78,0,0,746000,2859024,74570539,1.025049666,19920.0
2005-04-30,2005,4,Sat,DET,CHW,1,US Cellular Field,52.2,0.016,40615.0,83,0,0,664000,9408576,75228000,1.034087152,30189.0
2005-04-30,2005,4,Sat,KC,CLE,0,Progressive Field,48.0,0.134,43000.0,80,0,0,726000,2171877,41830400,0.575002382,15771.0
2005-04-30,2005,4,Sat,LAA,MIN,1,Metrodome,,,55000.0,92,1,1,585000,3757952,56615000,0.778232096,31576.0
2005-04-30,2005,4,Sat,TOR,NYY,0,Old Yankee Stadium,58.2,0.311,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,47483.0
2005-04-30,2005,4,Sat,SEA,OAK,0,Coliseum,62.9,0.008,47170.0,91,0,0,530000,2463127,55869262,0.767981151,23288.0
2005-04-30,2005,4,Sat,BOS,TEX,1,Globe Life Field,67.3,0.0,48114.0,89,0,0,1000000,8344032,55307258,0.760255821,44114.0
2005-04-30,2005,4,Sat,STL,ATL,1,Turner Field,66.4,0.402,49586.0,96,1,1,1900000,6411149,85148582,1.170455876,35789.0
2005-04-30,2005,4,Sat,CHC,HOU,1,Minute Maid Park,73.5,0.185,41168.0,92,1,0,1600000,7796182,76779022,1.055407563,41615.0
2005-04-30,2005,4,Sat,COL,LAD,1,Dodger Stadium,68.8,0.0,56000.0,93,1,1,4800000,12927614,81029500,1.113834807,54123.0
2005-04-30,2005,4,Sat,CIN,MIL,0,Miller Park,,,41900.0,67,0,0,670000,1574452,40234833,0.553069653,23880.0
2005-04-30,2005,4,Sat,MIA,PHI,1,Citizens Bank Park,68.0,0.555,43651.0,86,0,0,1300000,6330422,95337908,1.310518766,25900.0
2005-04-30,2005,4,Sat,SF,PIT,1,PNC Park,59.0,0.22,38362.0,72,0,0,837000,2429917,38138000,0.524246501,23972.0
2005-04-30,2005,4,Sat,ARI,SD,1,Petco Park,64.8,0.0,42445.0,87,0,0,1400000,3298799,62888192,0.864463648,38148.0
2005-04-30,2005,4,Sat,NYM,WSH,1,RFK Stadium,68.9,0.724,45596.0,67,0,0,711000,6436489,48581500,0.667803278,40913.0
2005-05-01,2005,4,Sun,TB,BAL,0,Camden Yards,62.9,0.118,45971.0,78,0,0,746000,2859024,74570539,1.025049666,30784.0
2005-05-01,2005,4,Sun,DET,CHW,0,US Cellular Field,50.0,0.051,40615.0,83,0,0,664000,9408576,75228000,1.034087152,20862.0
2005-05-01,2005,4,Sun,KC,CLE,0,Progressive Field,52.3,0.016,43000.0,80,0,0,726000,2171877,41830400,0.575002382,17672.0
2005-05-01,2005,4,Sun,LAA,MIN,0,Metrodome,,,55000.0,92,1,1,585000,3757952,56615000,0.778232096,30837.0
2005-05-01,2005,4,Sun,TOR,NYY,0,Old Yankee Stadium,62.5,0.256,56937.0,101,1,1,3900000,19940274,205938439,2.83083817,54224.0
2005-05-01,2005,4,Sun,SEA,OAK,0,Coliseum,68.1,0.0,47170.0,91,0,0,530000,2463127,55869262,0.767981151,30634.0
2005-05-01,2005,4,Sun,BOS,TEX,0,Globe Life Field,73.0,0.0,48114.0,89,0,0,1000000,8344032,55307258,0.760255821,49342.0
2005-05-01,2005,4,Sun,STL,ATL,0,Turner Field,67.1,0.0,49586.0,96,1,1,1900000,6411149,85148582,1.170455876,34304.0
2005-05-01,2005,4,Sun,CHC,HOU,0,Minute Maid Park,76.6,0.0,41168.0,92,1,0,1600000,7796182,76779022,1.055407563,38014.0
2005-05-01,2005,4,Sun,COL,LAD,0,Dodger Stadium,70.0,0.0,56000.0,93,1,1,4800000,12927614,81029500,1.113834807,46243.0
2005-05-01,2005,4,Sun,CIN,MIL,0,Miller Park,,,41900.0,67,0,0,670000,1574452,40234833,0.553069653,23036.0
2005-05-01,2005,4,Sun,MIA,PHI,0,Citizens Bank Park,64.2,0.055,43651.0,86,0,0,1300000,6330422,95337908,1.310518766,37306.0
2005-05-01,2005,4,Sun,SF,PIT,0,PNC Park,55.6,0.0,38362.0,72,0,0,837000,2429917,38138000,0.524246501,22100.0
2005-05-01,2005,4,Sun,ARI,SD,0,Petco Park,63.4,0.0,42445.0,87,0,0,1400000,3298799,62888192,0.864463648,35165.0
2005-05-01,2005,4,Sun,NYM,WSH,1,RFK Stadium,64.1,0.13,45596.0,67,0,0,711000,6436489,48581500,0.667803278,27333.0
2005-05-02,2005,4,Mon,TOR,BAL,1,Camden Yards,62.2,0.079,45971.0,78,0,0,746000,2859024,74570539,1.025049666,15641.0
2005-05-02,2005,4,Mon,BOS,DET,1,Comerica Park,51.1,0.016,41083.0,72,0,0,1000000,4400587,68998183,0.948451834,17497.0
2005-05-02,2005,4,Mon,TEX,OAK,1,Coliseum,70.0,0.0,47170.0,91,0,0,530000,2463127,55869262,0.767981151,10144.0
2005-05-02,2005,4,Mon,LAA,SEA,1,Safeco Field,63.8,0.228,47943.0,63,0,0,927000,4145494,85883333,1.180555793,24184.0
2005-05-02,2005,4,Mon,NYY,TB,1,Tropicana Field,,,42735.0,70,0,0,528000,3424650,29893567,0.410918189,13217.0
2005-05-02,2005,4,Mon,SF,ARI,1,Chase Field,,,48686.0,51,0,0,665000,5186958,63015834,0.866218221,25317.0
2005-05-02,2005,4,Mon,STL,CIN,1,Great American Ball Park,54.2,0.004,42319.0,76,0,0,761000,2302815,59658275,0.820065078,15961.0
