date,year,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,day_night,park_id,attendance,week,location,temp,precip,home team,capacity,Team,prev_year_wins,made_playoffs,won_division
2016-04-05,2016,Tue,CHC,NL,2,LAA,AL,2,6,1,N,Angel Stadium,37042.0,1,Los Angeles,83.4,0.0,Angels,45050.0,Angels,85,0,0
2016-04-05,2016,Tue,BOS,AL,1,CLE,AL,1,6,2,D,Progressive Field,34493.0,1,Cleveland,34.3,0.0,Indians,35225.0,Indians,81,0,0
2016-04-05,2016,Tue,NYM,NL,2,KC,AL,2,2,0,D,Kauffman Stadium,39782.0,1,Kansas City,73.1,0.0,Royals,37903.0,Royals,95,1,1
2016-04-05,2016,Tue,HOU,AL,1,NYY,AL,1,5,3,D,New Yankee Stadium,47820.0,1,New York,40.4,0.075,Yankees,50287.0,Yankees,87,1,0
2016-04-05,2016,Tue,CHW,AL,2,OAK,AL,2,5,4,N,Coliseum,10478.0,1,Oakland,79.7,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-05,2016,Tue,TOR,AL,3,TB,AL,3,2,3,N,Tropicana Field,12757.0,1,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-05,2016,Tue,SEA,AL,2,TEX,AL,2,10,2,N,Globe Life Field,28386.0,1,Texas,82.7,0.0,Rangers,48114.0,Rangers,88,1,1
2016-04-05,2016,Tue,COL,NL,2,ARI,NL,2,6,11,N,Chase Field,21830.0,1,Arizona,,,Diamondbacks,48686.0,Diamondbacks,79,0,0
2016-04-05,2016,Tue,DET,AL,1,MIA,NL,1,8,7,N,Marlins Park,36911.0,1,Miami,78.6,0.0,Marlins,36742.0,Marlins,71,0,0
2016-04-05,2016,Tue,SF,NL,2,MIL,NL,2,2,1,N,Miller Park,24123.0,1,Miluakee,,,Brewers,41900.0,Brewers,68,0,0
2016-04-05,2016,Tue,STL,NL,2,PIT,NL,2,5,6,N,PNC Park,26049.0,1,Pittsburgh,41.1,0.0,Pirates,38362.0,Pirates,98,1,0
2016-04-05,2016,Tue,LAD,NL,2,SD,NL,2,3,0,N,Petco Park,28329.0,1,San Diego,72.0,0.0,Padres,42445.0,Padres,74,0,0
2016-04-06,2016,Wed,MIN,AL,2,BAL,AL,2,2,4,N,Camden Yards,12622.0,1,Baltimore,51.6,0.0,Orioles,45971.0,Orioles,81,0,0
2016-04-06,2016,Wed,BOS,AL,2,CLE,AL,2,6,7,N,Progressive Field,10298.0,1,Cleveland,57.3,0.244,Indians,35225.0,Indians,81,0,0
2016-04-06,2016,Wed,HOU,AL,2,NYY,AL,2,6,16,N,New Yankee Stadium,37493.0,1,New York,46.1,0.0,Yankees,50287.0,Yankees,87,1,0
2016-04-06,2016,Wed,CHW,AL,3,OAK,AL,3,1,2,N,Coliseum,16468.0,1,Oakland,86.6,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-06,2016,Wed,TOR,AL,4,TB,AL,4,3,5,D,Tropicana Field,14257.0,1,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-06,2016,Wed,SEA,AL,3,TEX,AL,3,9,5,D,Globe Life Field,26945.0,1,Texas,75.8,0.0,Rangers,48114.0,Rangers,88,1,1
2016-04-06,2016,Wed,COL,NL,3,ARI,NL,3,4,3,D,Chase Field,18572.0,1,Arizona,,,Diamondbacks,48686.0,Diamondbacks,79,0,0
2016-04-06,2016,Wed,WSH,NL,2,ATL,NL,2,3,1,N,Turner Field,18531.0,1,Atlanta,63.5,0.102,Braves,49586.0,Braves,67,0,0
2016-04-06,2016,Wed,PHI,NL,2,CIN,NL,2,2,3,N,Great American Ball Park,21621.0,1,Cincinatti,65.0,0.059,Reds,42319.0,Reds,64,0,0
2016-04-06,2016,Wed,DET,AL,2,MIA,NL,2,7,3,D,Marlins Park,17883.0,1,Miami,74.5,0.043,Marlins,36742.0,Marlins,71,0,0
2016-04-06,2016,Wed,SF,NL,3,MIL,NL,3,3,4,D,Miller Park,20098.0,1,Miluakee,,,Brewers,41900.0,Brewers,68,0,0
2016-04-06,2016,Wed,STL,NL,3,PIT,NL,3,1,5,N,PNC Park,14890.0,1,Pittsburgh,63.7,0.0,Pirates,38362.0,Pirates,98,1,0
2016-04-06,2016,Wed,LAD,NL,3,SD,NL,3,7,0,N,Petco Park,30054.0,1,San Diego,72.5,0.0,Padres,42445.0,Padres,74,0,0
2016-04-07,2016,Thu,TEX,AL,4,LAA,AL,3,3,4,N,Angel Stadium,39089.0,1,Los Angeles,68.7,0.122,Angels,45050.0,Angels,85,0,0
2016-04-07,2016,Thu,MIN,AL,3,BAL,AL,3,2,4,N,Camden Yards,11142.0,1,Baltimore,58.6,0.827,Orioles,45971.0,Orioles,81,0,0
2016-04-07,2016,Thu,HOU,AL,3,NYY,AL,3,5,8,D,New Yankee Stadium,30003.0,1,New York,55.9,0.374,Yankees,50287.0,Yankees,87,1,0
2016-04-07,2016,Thu,CHW,AL,4,OAK,AL,4,6,1,D,Coliseum,12577.0,1,Oakland,71.1,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-07,2016,Thu,CHC,NL,3,ARI,NL,4,14,6,N,Chase Field,24656.0,1,Arizona,,,Diamondbacks,48686.0,Diamondbacks,79,0,0
2016-04-07,2016,Thu,PHI,NL,3,CIN,NL,3,6,10,D,Great American Ball Park,10784.0,1,Cincinatti,55.2,0.504,Reds,42319.0,Reds,64,0,0
2016-04-07,2016,Thu,LAD,NL,4,SF,NL,4,6,12,D,AT&T Park,41940.0,1,San Francisco,85.5,0.0,Giants,41915.0,Giants,84,0,0
2016-04-07,2016,Thu,MIA,NL,3,WSH,NL,3,6,4,D,Nationals Park,41650.0,1,"Washington, D.C.",61.6,0.622,Nationals,41339.0,Nationals,83,0,0
2016-04-08,2016,Fri,TEX,AL,5,LAA,AL,4,7,3,N,Angel Stadium,35207.0,1,Los Angeles,62.1,0.197,Angels,45050.0,Angels,85,0,0
2016-04-08,2016,Fri,TB,AL,5,BAL,AL,4,1,6,N,Camden Yards,17304.0,1,Baltimore,50.6,0.0,Orioles,45971.0,Orioles,81,0,0
2016-04-08,2016,Fri,CLE,AL,3,CHW,AL,5,7,1,D,US Cellular Field,38019.0,1,Chicago,41.2,0.197,White Sox,40615.0,White Sox,76,0,0
2016-04-08,2016,Fri,NYY,AL,4,DET,AL,3,0,4,D,Comerica Park,45049.0,1,Detroit,42.6,0.102,Tigers,41083.0,Tigers,74,0,0
2016-04-08,2016,Fri,MIN,AL,4,KC,AL,3,3,4,N,Kauffman Stadium,27166.0,1,Kansas City,59.3,0.0,Royals,37903.0,Royals,95,1,1
2016-04-08,2016,Fri,OAK,AL,5,SEA,AL,4,3,2,N,Safeco Field,47065.0,1,Seattle,70.7,0.0,Mariners,47943.0,Mariners,76,0,0
2016-04-08,2016,Fri,BOS,AL,3,TOR,AL,5,8,7,N,Rogers Centre,48871.0,1,Toronto,,,Blue Jays,49282.0,Blue Jays,93,1,1
2016-04-08,2016,Fri,CHC,NL,4,ARI,NL,5,2,3,N,Chase Field,27539.0,1,Arizona,,,Diamondbacks,48686.0,Diamondbacks,79,0,0
2016-04-08,2016,Fri,STL,NL,4,ATL,NL,3,7,4,N,Turner Field,24824.0,1,Atlanta,60.1,0.008,Braves,49586.0,Braves,67,0,0
2016-04-08,2016,Fri,PIT,NL,4,CIN,NL,4,6,5,N,Great American Ball Park,17194.0,1,Cincinatti,48.7,0.11,Reds,42319.0,Reds,64,0,0
2016-04-08,2016,Fri,SD,NL,4,COL,NL,4,13,6,D,Coors Field,49360.0,1,Colorado,62.1,0.0,Rockies,50144.0,Rockies,68,0,0
2016-04-08,2016,Fri,HOU,AL,4,MIL,NL,4,4,6,N,Miller Park,30100.0,1,Miluakee,,,Brewers,41900.0,Brewers,68,0,0
2016-04-08,2016,Fri,PHI,NL,4,NYM,NL,3,2,7,D,Citi Field,44099.0,1,New York,48.8,0.008,Mets,41922.0,Mets,90,1,1
2016-04-08,2016,Fri,LAD,NL,5,SF,NL,5,2,3,N,AT&T Park,41742.0,1,San Francisco,64.2,0.028,Giants,41915.0,Giants,84,0,0
2016-04-09,2016,Sat,TEX,AL,6,LAA,AL,5,4,1,N,Angel Stadium,38106.0,1,Los Angeles,64.0,0.531,Angels,45050.0,Angels,85,0,0
2016-04-09,2016,Sat,CLE,AL,4,CHW,AL,6,3,7,D,US Cellular Field,20192.0,1,Chicago,32.5,0.008,White Sox,40615.0,White Sox,76,0,0
2016-04-09,2016,Sat,NYY,AL,5,DET,AL,4,8,4,D,Comerica Park,32419.0,1,Detroit,33.6,0.02,Tigers,41083.0,Tigers,74,0,0
2016-04-09,2016,Sat,MIN,AL,5,KC,AL,4,0,7,N,Kauffman Stadium,31001.0,1,Kansas City,59.2,0.0,Royals,37903.0,Royals,95,1,1
2016-04-09,2016,Sat,OAK,AL,6,SEA,AL,5,6,1,N,Safeco Field,36424.0,1,Seattle,63.1,0.0,Mariners,47943.0,Mariners,76,0,0
2016-04-09,2016,Sat,BOS,AL,4,TOR,AL,6,8,4,D,Rogers Centre,47138.0,1,Toronto,,,Blue Jays,49282.0,Blue Jays,93,1,1
2016-04-09,2016,Sat,CHC,NL,5,ARI,NL,6,4,2,N,Chase Field,32185.0,1,Arizona,,,Diamondbacks,48686.0,Diamondbacks,79,0,0
2016-04-09,2016,Sat,STL,NL,5,ATL,NL,4,12,2,N,Turner Field,33471.0,1,Atlanta,57.4,0.0,Braves,49586.0,Braves,67,0,0
2016-04-09,2016,Sat,PIT,NL,5,CIN,NL,5,1,5,D,Great American Ball Park,22799.0,1,Cincinatti,40.9,0.098,Reds,42319.0,Reds,64,0,0
2016-04-09,2016,Sat,SD,NL,5,COL,NL,5,16,3,N,Coors Field,35177.0,1,Colorado,68.6,0.047,Rockies,50144.0,Rockies,68,0,0
2016-04-09,2016,Sat,HOU,AL,5,MIL,NL,5,6,4,N,Miller Park,28127.0,1,Miluakee,,,Brewers,41900.0,Brewers,68,0,0
2016-04-09,2016,Sat,PHI,NL,5,NYM,NL,4,1,0,N,Citi Field,37083.0,1,New York,42.7,0.13,Mets,41922.0,Mets,90,1,1
2016-04-09,2016,Sat,LAD,NL,6,SF,NL,6,3,2,D,AT&T Park,41224.0,1,San Francisco,60.3,0.61,Giants,41915.0,Giants,84,0,0
2016-04-10,2016,Sun,TEX,AL,7,LAA,AL,6,1,3,D,Angel Stadium,35097.0,1,Los Angeles,65.4,0.059,Angels,45050.0,Angels,85,0,0
2016-04-10,2016,Sun,TB,AL,6,BAL,AL,5,3,5,D,Camden Yards,23101.0,1,Baltimore,48.4,0.0,Orioles,45971.0,Orioles,81,0,0
2016-04-10,2016,Sun,MIN,AL,6,KC,AL,5,3,4,D,Kauffman Stadium,35317.0,1,Kansas City,72.3,0.0,Royals,37903.0,Royals,95,1,1
2016-04-10,2016,Sun,OAK,AL,7,SEA,AL,6,2,1,D,Safeco Field,30834.0,1,Seattle,58.1,0.0,Mariners,47943.0,Mariners,76,0,0
2016-04-10,2016,Sun,BOS,AL,5,TOR,AL,7,0,3,D,Rogers Centre,46158.0,2,Toronto,,,Blue Jays,49282.0,Blue Jays,93,1,1
2016-04-10,2016,Sun,CHC,NL,6,ARI,NL,7,7,3,D,Chase Field,33258.0,2,Arizona,,,Diamondbacks,48686.0,Diamondbacks,79,0,0
2016-04-10,2016,Sun,STL,NL,6,ATL,NL,5,12,7,D,Turner Field,23214.0,1,Atlanta,59.9,0.0,Braves,49586.0,Braves,67,0,0
2016-04-10,2016,Sun,PIT,NL,6,CIN,NL,6,1,2,D,Great American Ball Park,27207.0,1,Cincinatti,61.1,0.028,Reds,42319.0,Reds,64,0,0
2016-04-10,2016,Sun,SD,NL,6,COL,NL,6,3,6,D,Coors Field,27587.0,1,Colorado,63.6,0.024,Rockies,50144.0,Rockies,68,0,0
2016-04-10,2016,Sun,HOU,AL,6,MIL,NL,6,2,3,D,Miller Park,28441.0,1,Miluakee,,,Brewers,41900.0,Brewers,68,0,0
2016-04-10,2016,Sun,PHI,NL,6,NYM,NL,5,5,2,D,Citi Field,37233.0,1,New York,48.1,0.0,Mets,41922.0,Mets,90,1,1
2016-04-10,2016,Sun,LAD,NL,7,SF,NL,7,6,9,D,AT&T Park,41656.0,2,San Francisco,59.0,0.327,Giants,41915.0,Giants,84,0,0
2016-04-10,2016,Sun,MIA,NL,4,WSH,NL,4,2,4,D,Nationals Park,24593.0,1,"Washington, D.C.",50.9,0.0,Nationals,41339.0,Nationals,83,0,0
2016-04-11,2016,Mon,BAL,AL,6,BOS,AL,6,9,7,D,Fenway Park,37160.0,1,Boston,56.4,0.031,Red Sox,37731.0,Red Sox,78,0,0
2016-04-11,2016,Mon,PIT,NL,7,DET,AL,5,7,4,D,Comerica Park,26271.0,1,Detroit,58.0,0.106,Tigers,41083.0,Tigers,74,0,0
2016-04-11,2016,Mon,KC,AL,6,HOU,AL,7,2,8,N,Minute Maid Park,43332.0,2,Houston,81.2,0.146,Astros,41168.0,Astros,86,1,0
2016-04-11,2016,Mon,CHW,AL,7,MIN,AL,7,4,1,D,Target Field,40638.0,2,Minnesota,,,Twins,38544.0,Twins,83,0,0
2016-04-11,2016,Mon,LAA,AL,7,OAK,AL,8,4,1,N,Coliseum,13371.0,2,Oakland,62.1,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-11,2016,Mon,TEX,AL,8,SEA,AL,7,7,3,N,Safeco Field,13468.0,2,Seattle,57.1,0.0,Mariners,47943.0,Mariners,76,0,0
2016-04-11,2016,Mon,CIN,NL,7,CHC,NL,7,3,5,N,Wrigley Field,40882.0,2,Chicago,48.9,0.016,Cubs,41072.0,Cubs,97,1,0
2016-04-11,2016,Mon,MIA,NL,5,NYM,NL,6,10,3,N,Citi Field,24318.0,1,New York,58.9,0.012,Mets,41922.0,Mets,90,1,1
2016-04-11,2016,Mon,SD,NL,7,PHI,NL,7,4,3,D,Citizens Bank Park,45229.0,2,Philadelphia,65.0,0.024,Phillies,43651.0,Phillies,63,0,0
2016-04-11,2016,Mon,MIL,NL,7,STL,NL,7,1,10,D,Busch Stadium III,47608.0,2,St. Louis,62.3,1.969,Cardinals,45494.0,Cardinals,100,1,1
2016-04-11,2016,Mon,ATL,NL,6,WSH,NL,5,4,6,N,Nationals Park,18119.0,1,"Washington, D.C.",71.4,0.02,Nationals,41339.0,Nationals,83,0,0
2016-04-12,2016,Tue,BAL,AL,7,BOS,AL,7,9,5,N,Fenway Park,31114.0,2,Boston,55.0,0.346,Red Sox,37731.0,Red Sox,78,0,0
2016-04-12,2016,Tue,PIT,NL,8,DET,AL,6,2,8,D,Comerica Park,26489.0,1,Detroit,46.1,0.0,Tigers,41083.0,Tigers,74,0,0
2016-04-12,2016,Tue,KC,AL,7,HOU,AL,8,3,2,N,Minute Maid Park,21027.0,2,Houston,78.0,0.098,Astros,41168.0,Astros,86,1,0
2016-04-12,2016,Tue,LAA,AL,8,OAK,AL,9,5,4,N,Coliseum,13492.0,2,Oakland,61.4,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-12,2016,Tue,TEX,AL,9,SEA,AL,8,8,0,N,Safeco Field,13376.0,2,Seattle,56.1,0.189,Mariners,47943.0,Mariners,76,0,0
2016-04-12,2016,Tue,CLE,AL,5,TB,AL,7,1,5,N,Tropicana Field,10283.0,2,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-12,2016,Tue,NYY,AL,6,TOR,AL,8,3,2,N,Rogers Centre,28819.0,2,Toronto,,,Blue Jays,49282.0,Blue Jays,93,1,1
2016-04-12,2016,Tue,SF,NL,8,COL,NL,7,7,2,N,Coors Field,20814.0,2,Colorado,66.1,0.0,Rockies,50144.0,Rockies,68,0,0
2016-04-12,2016,Tue,ARI,NL,8,LAD,NL,8,4,2,D,Dodger Stadium,53279.0,2,Los Angeles,71.1,0.0,Dodgers,56000.0,Dodgers,92,1,1
2016-04-12,2016,Tue,MIA,NL,6,NYM,NL,7,2,1,N,Citi Field,28923.0,2,New York,54.5,0.24,Mets,41922.0,Mets,90,1,1
2016-04-12,2016,Tue,SD,NL,8,PHI,NL,8,0,3,N,Citizens Bank Park,21043.0,2,Philadelphia,59.5,0.24,Phillies,43651.0,Phillies,63,0,0
2016-04-12,2016,Tue,ATL,NL,7,WSH,NL,6,1,2,N,Nationals Park,18378.0,1,"Washington, D.C.",63.7,0.161,Nationals,41339.0,Nationals,83,0,0
2016-04-13,2016,Wed,BAL,AL,8,BOS,AL,8,2,4,N,Fenway Park,31011.0,2,Boston,51.3,0.0,Red Sox,37731.0,Red Sox,78,0,0
2016-04-13,2016,Wed,KC,AL,8,HOU,AL,9,4,2,N,Minute Maid Park,24109.0,2,Houston,73.0,0.457,Astros,41168.0,Astros,86,1,0
2016-04-13,2016,Wed,CHW,AL,8,MIN,AL,8,3,0,N,Target Field,21008.0,2,Minnesota,,,Twins,38544.0,Twins,83,0,0
2016-04-13,2016,Wed,LAA,AL,9,OAK,AL,10,5,1,D,Coliseum,11216.0,2,Oakland,62.9,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-13,2016,Wed,TEX,AL,10,SEA,AL,9,2,4,D,Safeco Field,15075.0,2,Seattle,56.3,0.004,Mariners,47943.0,Mariners,76,0,0
2016-04-13,2016,Wed,CLE,AL,6,TB,AL,8,4,1,N,Tropicana Field,10117.0,2,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-13,2016,Wed,NYY,AL,7,TOR,AL,9,2,7,N,Rogers Centre,27938.0,2,Toronto,,,Blue Jays,49282.0,Blue Jays,93,1,1
2016-04-13,2016,Wed,CIN,NL,8,CHC,NL,8,2,9,N,Wrigley Field,36496.0,2,Chicago,49.8,0.0,Cubs,41072.0,Cubs,97,1,0
2016-04-13,2016,Wed,SF,NL,9,COL,NL,8,6,10,N,Coors Field,21891.0,2,Colorado,68.1,0.02,Rockies,50144.0,Rockies,68,0,0
2016-04-13,2016,Wed,ARI,NL,9,LAD,NL,9,1,3,N,Dodger Stadium,44244.0,2,Los Angeles,70.8,0.0,Dodgers,56000.0,Dodgers,92,1,1
2016-04-13,2016,Wed,MIA,NL,7,NYM,NL,8,1,2,D,Citi Field,22113.0,2,New York,53.0,0.0,Mets,41922.0,Mets,90,1,1
2016-04-13,2016,Wed,SD,NL,9,PHI,NL,9,1,2,N,Citizens Bank Park,17638.0,2,Philadelphia,55.3,0.0,Phillies,43651.0,Phillies,63,0,0
2016-04-13,2016,Wed,DET,AL,7,PIT,NL,9,7,3,N,PNC Park,21175.0,2,Pittsburgh,55.0,0.0,Pirates,38362.0,Pirates,98,1,0
2016-04-13,2016,Wed,MIL,NL,8,STL,NL,8,6,4,N,Busch Stadium III,40994.0,2,St. Louis,63.3,0.0,Cardinals,45494.0,Cardinals,100,1,1
2016-04-13,2016,Wed,ATL,NL,8,WSH,NL,7,0,3,N,Nationals Park,19400.0,2,"Washington, D.C.",56.3,0.0,Nationals,41339.0,Nationals,83,0,0
2016-04-14,2016,Thu,KC,AL,9,HOU,AL,10,6,2,N,Minute Maid Park,21203.0,2,Houston,75.2,0.012,Astros,41168.0,Astros,86,1,0
2016-04-14,2016,Thu,CHW,AL,9,MIN,AL,9,3,1,D,Target Field,19736.0,2,Minnesota,,,Twins,38544.0,Twins,83,0,0
2016-04-14,2016,Thu,CLE,AL,7,TB,AL,9,6,0,D,Tropicana Field,10715.0,2,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-14,2016,Thu,BAL,AL,9,TEX,AL,11,3,6,N,Globe Life Field,22820.0,2,Texas,70.7,0.024,Rangers,48114.0,Rangers,88,1,1
2016-04-14,2016,Thu,NYY,AL,8,TOR,AL,10,2,4,N,Rogers Centre,36238.0,2,Toronto,,,Blue Jays,49282.0,Blue Jays,93,1,1
2016-04-14,2016,Thu,CIN,NL,9,CHC,NL,9,1,8,N,Wrigley Field,34898.0,2,Chicago,52.3,0.0,Cubs,41072.0,Cubs,97,1,0
2016-04-14,2016,Thu,SF,NL,10,COL,NL,9,6,11,D,Coors Field,21226.0,2,Colorado,72.9,0.0,Rockies,50144.0,Rockies,68,0,0
2016-04-14,2016,Thu,ARI,NL,10,LAD,NL,10,2,5,N,Dodger Stadium,40879.0,2,Los Angeles,71.9,0.0,Dodgers,56000.0,Dodgers,92,1,1
2016-04-14,2016,Thu,SD,NL,10,PHI,NL,10,0,3,D,Citizens Bank Park,18079.0,2,Philadelphia,60.9,0.0,Phillies,43651.0,Phillies,63,0,0
2016-04-14,2016,Thu,DET,AL,8,PIT,NL,10,7,4,D,PNC Park,18751.0,2,Pittsburgh,64.2,0.0,Pirates,38362.0,Pirates,98,1,0
2016-04-14,2016,Thu,MIL,NL,9,STL,NL,9,0,7,D,Busch Stadium III,40168.0,2,St. Louis,69.9,0.0,Cardinals,45494.0,Cardinals,100,1,1
2016-04-14,2016,Thu,ATL,NL,9,WSH,NL,8,2,6,D,Nationals Park,21144.0,2,"Washington, D.C.",60.9,0.0,Nationals,41339.0,Nationals,83,0,0
2016-04-15,2016,Fri,TOR,AL,11,BOS,AL,9,3,5,N,Fenway Park,31415.0,2,Boston,53.3,0.0,Red Sox,37731.0,Red Sox,78,0,0
2016-04-15,2016,Fri,NYM,NL,9,CLE,AL,8,6,5,N,Progressive Field,15365.0,2,Cleveland,64.2,0.0,Indians,35225.0,Indians,81,0,0
2016-04-15,2016,Fri,DET,AL,9,HOU,AL,11,0,1,N,Minute Maid Park,30092.0,2,Houston,78.7,0.0,Astros,41168.0,Astros,86,1,0
2016-04-15,2016,Fri,LAA,AL,10,MIN,AL,10,4,5,N,Target Field,22461.0,2,Minnesota,,,Twins,38544.0,Twins,83,0,0
2016-04-15,2016,Fri,SEA,AL,10,NYY,AL,9,7,1,N,New Yankee Stadium,35531.0,2,New York,59.4,0.0,Yankees,50287.0,Yankees,87,1,0
2016-04-15,2016,Fri,KC,AL,10,OAK,AL,11,4,2,N,Coliseum,19451.0,2,Oakland,70.4,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-15,2016,Fri,CHW,AL,10,TB,AL,10,1,0,N,Tropicana Field,16801.0,2,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-15,2016,Fri,BAL,AL,10,TEX,AL,12,11,5,N,Globe Life Field,32628.0,2,Texas,73.4,0.0,Rangers,48114.0,Rangers,88,1,1
2016-04-15,2016,Fri,COL,NL,10,CHC,NL,10,6,1,D,Wrigley Field,34437.0,2,Chicago,57.2,0.0,Cubs,41072.0,Cubs,97,1,0
2016-04-15,2016,Fri,SF,NL,11,LAD,NL,11,3,7,N,Dodger Stadium,53449.0,2,Los Angeles,78.0,0.0,Dodgers,56000.0,Dodgers,92,1,1
2016-04-15,2016,Fri,ATL,NL,10,MIA,NL,8,6,3,N,Marlins Park,18071.0,2,Miami,83.6,0.35,Marlins,36742.0,Marlins,71,0,0
2016-04-15,2016,Fri,WSH,NL,9,PHI,NL,11,9,1,N,Citizens Bank Park,22624.0,2,Philadelphia,61.6,0.0,Phillies,43651.0,Phillies,63,0,0
2016-04-15,2016,Fri,MIL,NL,10,PIT,NL,11,8,4,N,PNC Park,24280.0,2,Pittsburgh,68.3,0.0,Pirates,38362.0,Pirates,98,1,0
2016-04-15,2016,Fri,ARI,NL,11,SD,NL,11,3,2,N,Petco Park,28955.0,2,San Diego,65.4,0.0,Padres,42445.0,Padres,74,0,0
2016-04-15,2016,Fri,CIN,NL,10,STL,NL,10,3,14,N,Busch Stadium III,44997.0,2,St. Louis,74.1,0.0,Cardinals,45494.0,Cardinals,100,1,1
2016-04-16,2016,Sat,TOR,AL,12,BOS,AL,10,2,4,D,Fenway Park,36267.0,2,Boston,51.2,0.0,Red Sox,37731.0,Red Sox,78,0,0
2016-04-16,2016,Sat,NYM,NL,10,CLE,AL,9,5,7,D,Progressive Field,20165.0,2,Cleveland,65.6,0.0,Indians,35225.0,Indians,81,0,0
2016-04-16,2016,Sat,DET,AL,10,HOU,AL,12,5,3,N,Minute Maid Park,30013.0,2,Houston,77.0,0.043,Astros,41168.0,Astros,86,1,0
2016-04-16,2016,Sat,LAA,AL,11,MIN,AL,11,4,6,D,Target Field,27464.0,2,Minnesota,,,Twins,38544.0,Twins,83,0,0
2016-04-16,2016,Sat,SEA,AL,11,NYY,AL,10,3,2,D,New Yankee Stadium,38574.0,2,New York,62.5,0.0,Yankees,50287.0,Yankees,87,1,0
2016-04-16,2016,Sat,KC,AL,11,OAK,AL,12,3,5,D,Coliseum,25564.0,2,Oakland,78.4,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-16,2016,Sat,CHW,AL,11,TB,AL,11,2,7,N,Tropicana Field,30451.0,2,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-16,2016,Sat,BAL,AL,11,TEX,AL,13,4,8,N,Globe Life Field,39493.0,2,Texas,76.2,0.039,Rangers,48114.0,Rangers,88,1,1
2016-04-16,2016,Sat,COL,NL,11,CHC,NL,11,2,6,D,Wrigley Field,41702.0,2,Chicago,62.4,0.0,Cubs,41072.0,Cubs,97,1,0
2016-04-16,2016,Sat,SF,NL,12,LAD,NL,12,4,3,N,Dodger Stadium,53409.0,2,Los Angeles,86.1,0.0,Dodgers,56000.0,Dodgers,92,1,1
2016-04-16,2016,Sat,ATL,NL,11,MIA,NL,9,6,4,N,Marlins Park,33123.0,2,Miami,78.6,0.264,Marlins,36742.0,Marlins,71,0,0
2016-04-16,2016,Sat,WSH,NL,10,PHI,NL,12,8,1,N,Citizens Bank Park,30320.0,2,Philadelphia,63.8,0.0,Phillies,43651.0,Phillies,63,0,0
2016-04-16,2016,Sat,MIL,NL,11,PIT,NL,12,0,5,N,PNC Park,34957.0,2,Pittsburgh,70.7,0.0,Pirates,38362.0,Pirates,98,1,0
2016-04-16,2016,Sat,ARI,NL,12,SD,NL,12,3,5,N,Petco Park,34051.0,2,San Diego,72.7,0.0,Padres,42445.0,Padres,74,0,0
2016-04-16,2016,Sat,CIN,NL,11,STL,NL,11,9,8,D,Busch Stadium III,44425.0,2,St. Louis,74.9,0.0,Cardinals,45494.0,Cardinals,100,1,1
2016-04-17,2016,Sun,TOR,AL,13,BOS,AL,11,5,3,D,Fenway Park,37217.0,2,Boston,59.1,0.0,Red Sox,37731.0,Red Sox,78,0,0
2016-04-17,2016,Sun,NYM,NL,11,CLE,AL,10,6,0,D,Progressive Field,17621.0,2,Cleveland,64.6,0.0,Indians,35225.0,Indians,81,0,0
2016-04-17,2016,Sun,DET,AL,11,HOU,AL,13,4,5,D,Minute Maid Park,30657.0,2,Houston,76.9,0.807,Astros,41168.0,Astros,86,1,0
2016-04-17,2016,Sun,LAA,AL,12,MIN,AL,12,2,3,D,Target Field,25932.0,2,Minnesota,,,Twins,38544.0,Twins,83,0,0
2016-04-17,2016,Sun,SEA,AL,12,NYY,AL,11,3,4,D,New Yankee Stadium,43856.0,2,New York,68.4,0.0,Yankees,50287.0,Yankees,87,1,0
2016-04-17,2016,Sun,KC,AL,12,OAK,AL,13,2,3,D,Coliseum,29668.0,2,Oakland,80.4,0.0,Athletics,47170.0,Athletics,68,0,0
2016-04-17,2016,Sun,CHW,AL,12,TB,AL,12,2,3,D,Tropicana Field,21810.0,2,Tampa Bay,,,Rays,42735.0,Rays,80,0,0
2016-04-17,2016,Sun,COL,NL,12,CHC,NL,12,2,0,D,Wrigley Field,41678.0,2,Chicago,66.3,0.0,Cubs,41072.0,Cubs,97,1,0
2016-04-17,2016,Sun,SF,NL,13,LAD,NL,13,1,3,N,Dodger Stadium,48911.0,2,Los Angeles,90.4,0.0,Dodgers,56000.0,Dodgers,92,1,1
