latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-73.78723,7.0,-18000,America/New_York,GMT-5

time,temperature_2m_max (°F),rain_sum (inch)
2014-04-18,46.1,0.000
2014-04-19,62.6,0.000
2014-04-20,53.3,0.000
2014-04-21,60.8,0.000
2014-04-22,67.7,0.031
2014-04-23,58.0,0.031
2014-04-24,58.1,0.000
2014-04-25,57.5,0.043
2014-04-26,62.0,0.728
2014-04-27,55.2,0.000
2014-04-28,61.1,0.000
2014-04-29,47.9,0.146
2014-04-30,54.0,1.382
2014-05-01,71.1,0.358
2014-05-02,65.2,0.008
2014-05-03,64.9,0.000
2014-05-04,60.7,0.008
2014-05-05,64.4,0.000
2014-05-06,65.2,0.000
2014-05-07,64.1,0.000
2014-05-08,57.0,0.421
2014-05-09,62.6,0.118
2014-05-10,79.3,0.106
2014-05-11,76.0,0.004
2014-05-12,79.6,0.000
2014-05-13,65.4,0.000
2014-05-14,66.4,0.000
2014-05-15,68.0,0.098
2014-05-16,65.0,0.516
2014-05-17,66.5,0.339
2014-05-18,63.6,0.000
2014-05-19,68.4,0.004
2014-05-20,73.8,0.000
2014-05-21,71.7,0.016
2014-05-22,62.8,0.465
2014-05-23,66.0,0.335
2014-05-24,67.4,0.142
2014-05-25,76.1,0.000
2014-05-26,82.2,0.000
2014-05-27,84.0,0.004
2014-05-28,68.6,0.083
2014-05-29,62.1,0.000
2014-05-30,71.5,0.008
2014-05-31,67.4,0.039
2014-06-01,73.3,0.000
2014-06-02,77.7,0.000
2014-06-03,83.3,0.051
2014-06-04,78.4,0.024
2014-06-05,71.7,0.756
2014-06-06,72.8,0.000
2014-06-07,78.3,0.000
2014-06-08,81.7,0.000
2014-06-09,68.8,0.307
2014-06-10,74.7,0.008
2014-06-11,67.8,0.020
2014-06-12,72.2,0.004
2014-06-13,75.0,0.831
2014-06-14,73.3,0.012
2014-06-15,77.0,0.000
2014-06-16,77.9,0.000
2014-06-17,86.1,0.000
2014-06-18,86.1,0.000
2014-06-19,74.7,0.331
2014-06-20,77.1,0.000
2014-06-21,73.9,0.000
2014-06-22,75.1,0.000
2014-06-23,79.2,0.000
2014-06-24,79.3,0.000
2014-06-25,83.4,0.063
2014-06-26,82.8,0.197
2014-06-27,78.1,0.016
2014-06-28,82.6,0.000
2014-06-29,80.5,0.000
2014-06-30,84.1,0.000
2014-07-01,87.5,0.000
2014-07-02,89.5,0.063
2014-07-03,86.8,0.181
2014-07-04,73.8,0.846
2014-07-05,79.2,0.000
2014-07-06,83.2,0.000
2014-07-07,88.8,0.000
2014-07-08,91.3,0.000
2014-07-09,85.6,0.024
2014-07-10,80.9,0.047
2014-07-11,83.2,0.000
2014-07-12,82.8,0.000
2014-07-13,84.8,0.004
2014-07-14,82.7,0.504
2014-07-15,84.6,1.087
2014-07-16,80.0,0.583
2014-07-17,77.8,0.000
2014-07-18,79.4,0.000
2014-07-19,75.7,0.000
2014-07-20,75.4,0.165
2014-07-21,81.3,0.000
2014-07-22,84.3,0.000
2014-07-23,86.4,0.000
2014-07-24,79.8,0.039
2014-07-25,81.0,0.000
2014-07-26,80.2,0.000
2014-07-27,86.5,0.173
2014-07-28,83.2,0.106
2014-07-29,77.3,0.000
2014-07-30,78.1,0.000
2014-07-31,81.0,0.000
2014-08-01,83.1,0.024
2014-08-02,72.6,0.429
2014-08-03,74.4,0.173
2014-08-04,81.8,0.012
2014-08-05,85.5,0.000
2014-08-06,83.0,0.012
2014-08-07,80.3,0.000
2014-08-08,80.8,0.000
2014-08-09,83.5,0.000
2014-08-10,85.8,0.000
2014-08-11,83.3,0.000
2014-08-12,75.5,0.319
2014-08-13,80.2,0.339
2014-08-14,75.4,0.000
2014-08-15,74.7,0.000
2014-08-16,78.7,0.000
2014-08-17,80.5,0.004
2014-08-18,78.1,0.000
2014-08-19,80.4,0.000
2014-08-20,80.7,0.008
2014-08-21,79.4,0.051
2014-08-22,76.2,0.031
2014-08-23,74.2,0.012
2014-08-24,77.8,0.000
2014-08-25,86.6,0.000
2014-08-26,85.6,0.000
2014-08-27,89.2,0.000
2014-08-28,81.7,0.000
2014-08-29,77.5,0.000
2014-08-30,79.4,0.000
2014-08-31,88.3,0.382
2014-09-01,85.4,0.008
2014-09-02,89.3,0.000
2014-09-03,85.0,0.000
2014-09-04,85.0,0.000
2014-09-05,84.9,0.008
2014-09-06,90.4,0.083
2014-09-07,79.4,0.051
2014-09-08,75.4,0.000
2014-09-09,72.6,0.020
2014-09-10,76.6,0.000
2014-09-11,83.3,0.000
2014-09-12,76.2,0.000
2014-09-13,68.4,0.374
2014-09-14,68.5,0.000
2014-09-15,69.5,0.000
2014-09-16,68.4,0.000
2014-09-17,70.9,0.000
2014-09-18,73.8,0.000
2014-09-19,65.3,0.000
2014-09-20,73.7,0.083
2014-09-21,76.0,0.091
2014-09-22,69.2,0.000
2014-09-23,70.0,0.000
2014-09-24,70.2,0.000
2014-09-25,64.9,0.252
2014-09-26,75.8,0.004
2014-09-27,80.6,0.000
2014-09-28,81.9,0.000
2014-09-29,78.7,0.000
2014-09-30,68.6,0.059
2014-10-01,63.1,0.106
2014-10-02,65.3,0.000
2014-10-03,67.6,0.000
2014-10-04,66.6,0.476
2014-10-05,60.5,0.000
2014-10-06,67.4,0.000
2014-10-07,72.8,0.028
2014-10-08,71.2,0.252
2014-10-09,68.6,0.000
2014-10-10,63.0,0.000
2014-10-11,57.3,0.555
2014-10-12,60.6,0.000
2014-10-13,64.1,0.000
2014-10-14,73.8,0.000
2014-10-15,75.3,0.236
2014-10-16,69.4,1.295
2014-10-17,69.3,0.000
2014-10-18,68.4,0.000
2014-10-19,56.2,0.000
2014-10-20,57.9,0.000
2014-10-21,64.3,0.087
2014-10-22,55.6,0.776
2014-10-23,51.2,0.122
2014-10-24,59.6,0.012
2014-10-25,64.4,0.000
2014-10-26,58.7,0.000
2014-10-27,61.1,0.000
2014-10-28,68.5,0.000
2014-10-29,67.4,0.154
2014-10-30,57.1,0.000
2014-10-31,54.3,0.020
2014-11-01,49.7,0.677
2014-11-02,47.3,0.028
2014-11-03,57.4,0.000
2014-11-04,64.0,0.000
2014-11-05,61.6,0.000
2014-11-06,51.2,0.390
2014-11-07,51.5,0.016
2014-11-08,46.3,0.000
2014-11-09,55.7,0.000
2014-11-10,58.0,0.000
2014-11-11,63.3,0.000
2014-11-12,64.0,0.004
2014-11-13,46.8,0.126
2014-11-14,42.8,0.118
2014-11-15,41.1,0.000
2014-11-16,42.7,0.008
2014-11-17,49.9,1.091
2014-11-18,41.8,0.000
2014-11-19,31.9,0.000
2014-11-20,44.1,0.000
2014-11-21,35.9,0.000
2014-11-22,39.5,0.004
2014-11-23,52.5,0.000
2014-11-24,65.8,0.492
2014-11-25,61.6,0.000
2014-11-26,44.4,0.823
2014-11-27,38.2,0.004
2014-11-28,36.5,0.000
2014-11-29,36.0,0.000
2014-11-30,50.4,0.000
2014-12-01,62.8,0.110
2014-12-02,44.5,0.118
2014-12-03,46.2,0.205
2014-12-04,43.6,0.000
2014-12-05,46.9,0.220
2014-12-06,48.2,0.878
2014-12-07,39.9,0.146
2014-12-08,37.1,0.000
2014-12-09,41.3,1.886
2014-12-10,39.1,0.051
2014-12-11,35.4,0.000
2014-12-12,36.6,0.000
2014-12-13,40.9,0.000
2014-12-14,44.1,0.000
2014-12-15,44.8,0.000
2014-12-16,47.4,0.169
2014-12-17,50.6,0.028
2014-12-18,42.1,0.000
2014-12-19,37.0,0.000
2014-12-20,36.0,0.000
2014-12-21,37.6,0.000
2014-12-22,44.9,0.020
2014-12-23,47.2,0.102
2014-12-24,57.8,0.614
2014-12-25,58.9,0.173
2014-12-26,47.6,0.000
2014-12-27,51.2,0.000
2014-12-28,51.7,0.020
2014-12-29,42.1,0.000
2014-12-30,34.3,0.000
2014-12-31,31.7,0.000
2015-01-01,35.7,0.000
2015-01-02,41.1,0.000
2015-01-03,45.6,0.531
2015-01-04,55.5,0.358
2015-01-05,42.6,0.000
2015-01-06,23.8,0.000
2015-01-07,24.7,0.000
2015-01-08,21.3,0.000
2015-01-09,32.8,0.000
2015-01-10,22.9,0.000
2015-01-11,34.5,0.000
2015-01-12,36.4,0.583
2015-01-13,33.7,0.008
2015-01-14,32.1,0.000
2015-01-15,33.7,0.000
2015-01-16,40.0,0.000
2015-01-17,27.8,0.000
2015-01-18,45.2,1.421
2015-01-19,41.1,0.000
2015-01-20,40.2,0.000
2015-01-21,34.5,0.000
2015-01-22,39.1,0.000
2015-01-23,37.6,0.000
2015-01-24,35.6,0.366
2015-01-25,38.4,0.000
2015-01-26,26.7,0.000
2015-01-27,24.7,0.000
2015-01-28,27.2,0.000
2015-01-29,32.3,0.012
2015-01-30,35.1,0.012
2015-01-31,21.4,0.000
2015-02-01,33.7,0.000
2015-02-02,36.5,0.638
2015-02-03,21.9,0.000
2015-02-04,36.8,0.000
2015-02-05,34.1,0.000
2015-02-06,22.0,0.000
2015-02-07,32.8,0.000
2015-02-08,38.0,0.004
2015-02-09,30.8,0.083
2015-02-10,34.7,0.000
2015-02-11,28.8,0.000
2015-02-12,36.6,0.004
2015-02-13,17.2,0.000
2015-02-14,31.0,0.000
2015-02-15,22.6,0.000
2015-02-16,17.8,0.000
2015-02-17,24.3,0.000
2015-02-18,27.1,0.000
2015-02-19,19.4,0.000
2015-02-20,16.0,0.000
2015-02-21,30.0,0.035
2015-02-22,38.2,0.165
2015-02-23,30.0,0.000
2015-02-24,18.8,0.000
2015-02-25,33.7,0.000
2015-02-26,26.2,0.000
2015-02-27,26.5,0.000
2015-02-28,24.7,0.000
2015-03-01,29.1,0.020
2015-03-02,35.3,0.004
2015-03-03,35.9,0.362
2015-03-04,41.9,0.248
2015-03-05,36.4,0.177
2015-03-06,21.4,0.000
2015-03-07,34.2,0.000
2015-03-08,43.0,0.000
2015-03-09,46.6,0.008
2015-03-10,44.9,0.323
2015-03-11,53.3,0.126
2015-03-12,42.3,0.000
2015-03-13,38.2,0.000
2015-03-14,45.1,0.909
2015-03-15,44.0,0.000
2015-03-16,47.7,0.000
2015-03-17,53.3,0.043
2015-03-18,36.8,0.000
2015-03-19,39.7,0.000
2015-03-20,35.8,0.000
2015-03-21,45.1,0.000
2015-03-22,39.1,0.000
2015-03-23,35.9,0.000
2015-03-24,41.3,0.000
2015-03-25,44.9,0.138
2015-03-26,58.9,0.398
2015-03-27,45.4,0.240
2015-03-28,38.0,0.000
2015-03-29,43.3,0.000
2015-03-30,51.2,0.000
2015-03-31,43.6,0.154
2015-04-01,49.9,0.000
2015-04-02,59.2,0.039
2015-04-03,59.4,0.280
2015-04-04,57.8,0.087
2015-04-05,57.4,0.004
2015-04-06,59.8,0.012
2015-04-07,58.5,0.130
2015-04-08,44.6,0.012
2015-04-09,44.4,0.016
2015-04-10,56.2,0.031
2015-04-11,55.5,0.000
2015-04-12,61.7,0.000
2015-04-13,62.5,0.000
2015-04-14,61.9,0.043
2015-04-15,66.0,0.000
2015-04-16,58.5,0.000
2015-04-17,66.4,0.138
2015-04-18,73.9,0.000
2015-04-19,56.0,0.000
2015-04-20,57.5,1.031
2015-04-21,64.2,0.268
2015-04-22,64.8,0.091
2015-04-23,49.8,0.020
2015-04-24,47.7,0.000
2015-04-25,57.7,0.000
2015-04-26,57.4,0.000
2015-04-27,58.7,0.008
2015-04-28,64.5,0.000
2015-04-29,71.6,0.000
2015-04-30,60.0,0.000
2015-05-01,56.6,0.000
2015-05-02,63.4,0.000
2015-05-03,73.1,0.000
2015-05-04,78.1,0.000
2015-05-05,78.5,0.000
2015-05-06,67.9,0.000
2015-05-07,74.4,0.000
2015-05-08,79.4,0.000
2015-05-09,64.8,0.008
2015-05-10,80.2,0.000
2015-05-11,79.6,0.000
2015-05-12,85.0,0.000
2015-05-13,66.1,0.000
2015-05-14,69.8,0.000
2015-05-15,72.4,0.024
2015-05-16,76.9,0.295
2015-05-17,80.2,0.177
2015-05-18,67.0,0.000
2015-05-19,76.3,0.295
2015-05-20,64.4,0.000
2015-05-21,59.5,0.000
2015-05-22,71.5,0.000
2015-05-23,66.4,0.000
2015-05-24,77.2,0.000
2015-05-25,82.3,0.000
2015-05-26,85.9,0.000
2015-05-27,84.5,0.016
2015-05-28,86.4,0.146
2015-05-29,80.0,0.000
2015-05-30,82.1,0.000
2015-05-31,84.3,0.272
2015-06-01,67.9,1.098
2015-06-02,54.4,0.894
2015-06-03,66.3,0.016
2015-06-04,61.6,0.020
2015-06-05,64.6,0.000
2015-06-06,73.6,0.094
2015-06-07,70.2,0.000
2015-06-08,74.0,0.079
2015-06-09,79.4,0.181
2015-06-10,79.2,0.000
2015-06-11,87.7,0.000
2015-06-12,82.3,0.000
2015-06-13,83.0,0.000
2015-06-14,83.3,0.047
2015-06-15,82.9,0.831
2015-06-16,78.7,0.201
2015-06-17,76.5,0.000
2015-06-18,69.0,0.000
2015-06-19,82.1,0.008
2015-06-20,70.1,0.083
2015-06-21,85.0,1.421
2015-06-22,84.2,0.000
2015-06-23,88.4,0.016
2015-06-24,81.3,0.000
2015-06-25,81.0,0.000
2015-06-26,76.9,0.004
2015-06-27,69.7,1.343
2015-06-28,71.5,0.854
2015-06-29,73.7,0.000
2015-06-30,78.4,0.020
2015-07-01,80.8,0.441
2015-07-02,76.9,0.008
2015-07-03,78.7,0.000
2015-07-04,74.5,0.067
2015-07-05,81.5,0.000
2015-07-06,79.4,0.004
2015-07-07,83.3,0.118
2015-07-08,83.5,0.268
2015-07-09,78.6,0.146
2015-07-10,81.5,0.000
2015-07-11,83.3,0.000
2015-07-12,85.8,0.000
2015-07-13,83.5,0.000
2015-07-14,78.0,0.154
2015-07-15,80.5,0.024
2015-07-16,77.9,0.000
2015-07-17,78.9,0.000
2015-07-18,82.8,0.083
2015-07-19,90.7,0.000
2015-07-20,91.9,0.016
2015-07-21,90.5,0.012
2015-07-22,83.8,0.000
2015-07-23,83.2,0.000
2015-07-24,83.3,0.000
2015-07-25,83.9,0.000
2015-07-26,87.2,0.000
2015-07-27,80.2,0.465
2015-07-28,88.3,0.000
2015-07-29,91.0,0.000
2015-07-30,87.7,0.272
2015-07-31,87.4,0.000
2015-08-01,86.5,0.008
2015-08-02,85.5,0.000
2015-08-03,88.1,0.000
2015-08-04,89.6,0.055
2015-08-05,86.9,0.000
2015-08-06,81.9,0.000
2015-08-07,81.8,0.000
2015-08-08,82.1,0.000
2015-08-09,82.5,0.000
2015-08-10,80.7,0.000
2015-08-11,78.5,1.217
2015-08-12,81.6,0.000
2015-08-13,81.1,0.000
2015-08-14,84.2,0.000
2015-08-15,88.5,0.000
2015-08-16,88.6,0.000
2015-08-17,90.6,0.000
2015-08-18,88.4,0.000
2015-08-19,84.0,0.004
2015-08-20,83.1,0.028
2015-08-21,83.2,0.154
2015-08-22,82.9,0.008
2015-08-23,80.4,0.051
2015-08-24,84.3,0.000
2015-08-25,84.2,0.205
2015-08-26,81.7,0.000
2015-08-27,78.9,0.000
2015-08-28,78.7,0.000
2015-08-29,83.5,0.000
2015-08-30,87.4,0.000
2015-08-31,88.9,0.000
2015-09-01,87.3,0.000
2015-09-02,87.3,0.000
2015-09-03,90.4,0.197
2015-09-04,81.1,0.008
2015-09-05,78.5,0.000
2015-09-06,81.5,0.000
2015-09-07,88.3,0.000
2015-09-08,92.7,0.000
2015-09-09,87.4,0.008
2015-09-10,77.3,0.921
2015-09-11,76.0,0.138
2015-09-12,75.9,0.484
2015-09-13,72.0,0.083
2015-09-14,72.3,0.000
2015-09-15,78.8,0.000
2015-09-16,81.6,0.000
2015-09-17,83.4,0.000
2015-09-18,81.7,0.000
2015-09-19,79.6,0.000
2015-09-20,74.1,0.000
2015-09-21,69.2,0.000
2015-09-22,69.6,0.000
2015-09-23,75.7,0.000
2015-09-24,77.7,0.000
2015-09-25,70.9,0.000
2015-09-26,67.8,0.000
2015-09-27,69.7,0.000
2015-09-28,76.8,0.004
2015-09-29,77.8,0.248
2015-09-30,77.9,0.929
2015-10-01,61.1,0.075
2015-10-02,57.5,1.209
2015-10-03,54.3,0.083
2015-10-04,59.9,0.000
2015-10-05,62.1,0.000
2015-10-06,68.8,0.000
2015-10-07,70.3,0.000
2015-10-08,66.1,0.000
2015-10-09,74.2,0.260
2015-10-10,61.2,0.000
2015-10-11,66.1,0.000
2015-10-12,72.0,0.000
2015-10-13,72.3,0.004
2015-10-14,65.2,0.000
2015-10-15,61.3,0.000
2015-10-16,62.1,0.000
2015-10-17,54.4,0.000
2015-10-18,47.4,0.004
2015-10-19,50.2,0.000
2015-10-20,67.2,0.020
2015-10-21,71.9,0.000
2015-10-22,72.7,0.008
2015-10-23,60.6,0.000
2015-10-24,53.6,0.000
2015-10-25,64.5,0.000
2015-10-26,56.7,0.000
2015-10-27,56.9,0.000
2015-10-28,65.7,0.720
2015-10-29,68.3,0.319
2015-10-30,58.0,0.000
2015-10-31,52.9,0.000
2015-11-01,62.0,0.008
2015-11-02,63.0,0.000
2015-11-03,69.1,0.000
2015-11-04,66.0,0.000
2015-11-05,67.5,0.020
2015-11-06,70.4,0.008
2015-11-07,63.9,0.000
2015-11-08,55.5,0.000
2015-11-09,57.1,0.000
2015-11-10,58.9,0.114
2015-11-11,55.7,0.217
2015-11-12,56.5,0.154
2015-11-13,55.5,0.000
2015-11-14,47.0,0.000
2015-11-15,56.3,0.000
2015-11-16,64.1,0.000
2015-11-17,48.4,0.000
2015-11-18,56.1,0.000
2015-11-19,63.0,0.933
2015-11-20,60.3,0.130
2015-11-21,48.9,0.000
2015-11-22,53.0,0.031
2015-11-23,42.1,0.000
2015-11-24,44.2,0.000
2015-11-25,46.8,0.000
2015-11-26,58.8,0.000
2015-11-27,61.7,0.000
2015-11-28,56.5,0.079
2015-11-29,47.0,0.000
2015-11-30,45.0,0.000
2015-12-01,48.2,0.465
2015-12-02,55.0,0.319
2015-12-03,53.7,0.000
2015-12-04,49.4,0.000
2015-12-05,49.6,0.000
2015-12-06,50.9,0.000
2015-12-07,52.2,0.000
2015-12-08,46.7,0.004
2015-12-09,50.6,0.000
2015-12-10,56.6,0.008
2015-12-11,58.8,0.000
2015-12-12,60.4,0.000
2015-12-13,61.6,0.000
2015-12-14,59.9,0.181
2015-12-15,62.8,0.087
2015-12-16,49.0,0.000
2015-12-17,55.1,0.701
2015-12-18,53.0,0.012
2015-12-19,39.8,0.000
2015-12-20,41.0,0.000
2015-12-21,50.8,0.000
2015-12-22,57.1,0.378
2015-12-23,61.6,0.902
2015-12-24,67.5,0.079
2015-12-25,62.6,0.193
2015-12-26,54.5,0.000
2015-12-27,59.6,0.244
2015-12-28,43.4,0.008
2015-12-29,50.1,0.496
2015-12-30,48.7,0.059
2015-12-31,49.1,0.075
2016-01-01,43.4,0.000
2016-01-02,39.7,0.000
2016-01-03,43.7,0.000
2016-01-04,32.3,0.000
2016-01-05,29.2,0.000
2016-01-06,38.1,0.000
2016-01-07,41.8,0.000
2016-01-08,42.7,0.000
2016-01-09,47.3,0.020
2016-01-10,56.6,1.142
2016-01-11,37.0,0.000
2016-01-12,41.8,0.000
2016-01-13,29.4,0.000
2016-01-14,36.5,0.000
2016-01-15,47.2,0.016
2016-01-16,49.5,0.449
2016-01-17,38.4,0.000
2016-01-18,28.9,0.000
2016-01-19,27.7,0.000
2016-01-20,36.7,0.000
2016-01-21,35.5,0.000
2016-01-22,30.1,0.000
2016-01-23,27.9,0.000
2016-01-24,28.3,0.000
2016-01-25,30.7,0.000
2016-01-26,40.9,0.008
2016-01-27,39.0,0.031
2016-01-28,36.4,0.000
2016-01-29,38.6,0.004
2016-01-30,34.3,0.000
2016-01-31,44.0,0.000
2016-02-01,50.8,0.000
2016-02-02,48.0,0.000
2016-02-03,54.4,0.559
2016-02-04,53.5,0.106
2016-02-05,40.1,0.118
2016-02-06,36.3,0.000
2016-02-07,41.4,0.000
2016-02-08,34.4,0.004
2016-02-09,33.3,0.000
2016-02-10,38.0,0.000
2016-02-11,27.4,0.000
2016-02-12,24.3,0.000
2016-02-13,19.1,0.000
2016-02-14,14.6,0.000
2016-02-15,41.8,0.193
2016-02-16,52.5,0.941
2016-02-17,43.4,0.000
2016-02-18,34.6,0.000
2016-02-19,35.5,0.004
2016-02-20,58.0,0.000
2016-02-21,52.1,0.063
2016-02-22,49.3,0.043
2016-02-23,41.2,0.256
2016-02-24,56.6,0.969
2016-02-25,56.8,0.161
2016-02-26,37.5,0.000
2016-02-27,39.6,0.000
2016-02-28,56.6,0.000
2016-02-29,55.9,0.031
2016-03-01,48.1,0.051
2016-03-02,51.7,0.193
2016-03-03,35.5,0.000
2016-03-04,36.8,0.000
2016-03-05,38.2,0.000
2016-03-06,42.1,0.000
2016-03-07,55.7,0.000
2016-03-08,58.0,0.000
2016-03-09,70.7,0.000
2016-03-10,74.4,0.000
2016-03-11,61.6,0.146
2016-03-12,56.7,0.000
2016-03-13,58.9,0.004
2016-03-14,46.8,0.201
2016-03-15,53.2,0.000
2016-03-16,60.7,0.043
2016-03-17,60.4,0.000
2016-03-18,55.1,0.004
2016-03-19,45.3,0.000
2016-03-20,40.0,0.028
2016-03-21,48.1,0.004
2016-03-22,53.4,0.000
2016-03-23,66.7,0.000
2016-03-24,54.6,0.000
2016-03-25,69.1,0.157
2016-03-26,51.1,0.000
2016-03-27,49.7,0.000
2016-03-28,56.8,0.122
2016-03-29,51.0,0.000
2016-03-30,51.8,0.000
2016-03-31,68.2,0.000
2016-04-01,71.6,0.098
2016-04-02,55.3,0.394
2016-04-03,46.2,0.165
2016-04-04,51.6,0.508
2016-04-05,40.1,0.000
2016-04-06,45.3,0.000
2016-04-07,55.9,0.413
2016-04-08,48.8,0.008
2016-04-09,42.7,0.130
2016-04-10,48.1,0.000
2016-04-11,58.9,0.012
2016-04-12,54.5,0.240
2016-04-13,53.0,0.000
2016-04-14,56.8,0.000
2016-04-15,58.9,0.000
2016-04-16,62.0,0.000
2016-04-17,67.6,0.000
2016-04-18,74.3,0.000
2016-04-19,66.7,0.000
2016-04-20,63.1,0.000
2016-04-21,69.1,0.000
2016-04-22,76.5,0.102
2016-04-23,67.0,0.094
2016-04-24,63.6,0.000
2016-04-25,65.4,0.000
2016-04-26,69.7,0.339
2016-04-27,57.3,0.008
2016-04-28,55.6,0.047
2016-04-29,53.7,0.067
2016-04-30,60.0,0.000
2016-05-01,49.3,0.197
2016-05-02,57.7,0.209
2016-05-03,53.5,0.984
2016-05-04,51.6,0.217
2016-05-05,54.2,0.004
2016-05-06,52.9,0.386
2016-05-07,57.6,0.063
2016-05-08,62.8,0.146
2016-05-09,69.6,0.000
2016-05-10,62.3,0.000
2016-05-11,70.5,0.000
2016-05-12,73.0,0.000
2016-05-13,63.1,0.382
2016-05-14,68.6,0.055
2016-05-15,56.2,0.008
2016-05-16,64.3,0.000
2016-05-17,64.3,0.000
2016-05-18,64.7,0.000
2016-05-19,67.2,0.000
2016-05-20,73.0,0.000
2016-05-21,60.8,0.020
2016-05-22,67.9,0.102
2016-05-23,72.8,0.008
2016-05-24,70.7,0.516
2016-05-25,85.5,0.000
2016-05-26,85.9,0.000
2016-05-27,84.1,0.008
2016-05-28,87.1,0.000
2016-05-29,85.0,0.024
2016-05-30,79.6,0.386
2016-05-31,82.5,0.000
2016-06-01,80.0,0.000
2016-06-02,72.9,0.000
2016-06-03,67.9,0.268
2016-06-04,79.2,0.028
2016-06-05,70.8,0.319
2016-06-06,81.8,0.000
2016-06-07,83.0,0.000
2016-06-08,69.4,0.421
2016-06-09,70.9,0.000
2016-06-10,75.1,0.000
2016-06-11,85.5,0.000
2016-06-12,79.7,0.000
2016-06-13,75.4,0.000
2016-06-14,79.6,0.000
2016-06-15,84.3,0.000
2016-06-16,76.3,0.008
2016-06-17,76.4,0.031
2016-06-18,84.7,0.000
2016-06-19,85.4,0.000
2016-06-20,83.6,0.000
2016-06-21,88.4,0.146
2016-06-22,86.9,0.000
2016-06-23,82.1,0.059
2016-06-24,81.4,0.000
2016-06-25,83.0,0.000
2016-06-26,85.7,0.000
2016-06-27,82.3,0.138
2016-06-28,74.8,0.484
2016-06-29,82.5,0.039
2016-06-30,83.7,0.000
2016-07-01,79.1,0.087
2016-07-02,78.1,0.000
2016-07-03,81.7,0.000
2016-07-04,82.8,0.118
2016-07-05,85.7,0.319
2016-07-06,90.0,0.000
2016-07-07,89.7,0.075
2016-07-08,85.7,0.264
2016-07-09,73.4,0.449
2016-07-10,80.1,0.067
2016-07-11,77.8,0.000
2016-07-12,79.7,0.000
2016-07-13,83.2,0.008
2016-07-14,87.6,0.213
2016-07-15,89.8,0.047
2016-07-16,88.4,0.098
2016-07-17,88.5,0.000
2016-07-18,93.0,0.075
2016-07-19,83.2,0.000
2016-07-20,83.0,0.000
2016-07-21,88.5,0.000
2016-07-22,95.1,0.008
2016-07-23,95.0,0.000
2016-07-24,92.2,0.000
2016-07-25,92.0,0.232
2016-07-26,91.3,0.000
2016-07-27,89.5,0.000
2016-07-28,91.2,0.028
2016-07-29,84.1,1.063
2016-07-30,82.7,0.402
2016-07-31,76.9,0.693
2016-08-01,76.9,0.020
2016-08-02,75.1,0.059
2016-08-03,77.1,0.000
2016-08-04,79.4,0.000
2016-08-05,80.5,0.000
2016-08-06,86.0,0.051
2016-08-07,86.0,0.000
2016-08-08,85.9,0.000
2016-08-09,85.5,0.000
2016-08-10,84.8,0.563
2016-08-11,88.7,0.220
2016-08-12,93.1,0.039
2016-08-13,92.3,0.028
2016-08-14,92.9,0.000
2016-08-15,89.5,0.008
2016-08-16,84.1,0.303
2016-08-17,85.4,0.008
2016-08-18,84.6,0.012
2016-08-19,83.8,0.016
2016-08-20,82.6,0.059
2016-08-21,84.1,0.343
2016-08-22,78.1,0.020
2016-08-23,80.0,0.000
2016-08-24,84.8,0.000
2016-08-25,84.4,0.000
2016-08-26,89.7,0.004
2016-08-27,86.1,0.000
2016-08-28,85.9,0.000
2016-08-29,89.9,0.000
2016-08-30,83.4,0.000
2016-08-31,85.9,0.000
2016-09-01,78.4,0.256
2016-09-02,79.2,0.000
2016-09-03,73.5,0.000
2016-09-04,78.7,0.000
2016-09-05,82.6,0.000
2016-09-06,79.4,0.091
2016-09-07,81.8,0.024
2016-09-08,84.6,0.000
2016-09-09,89.6,0.079
2016-09-10,88.7,0.114
2016-09-11,80.6,0.031
2016-09-12,75.8,0.000
2016-09-13,81.4,0.000
2016-09-14,89.0,0.000
2016-09-15,72.8,0.000
2016-09-16,72.0,0.000
2016-09-17,76.9,0.000
2016-09-18,83.1,0.016
2016-09-19,72.5,0.748
2016-09-20,79.8,0.004
2016-09-21,81.4,0.000
2016-09-22,81.0,0.000
2016-09-23,84.4,0.000
2016-09-24,69.5,0.189
2016-09-25,68.0,0.000
2016-09-26,69.8,0.000
2016-09-27,72.4,0.323
2016-09-28,70.4,0.043
2016-09-29,65.1,0.071
2016-09-30,59.8,0.500
2016-10-01,63.3,0.028
2016-10-02,63.3,0.031
2016-10-03,71.7,0.000
