latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.84007,-76.96719,7.0,-18000,America/New_York,GMT-5

time,temperature_2m_max (°F),rain_sum (inch)
2015-11-08,57.3,0.000
2015-11-09,57.6,0.287
2015-11-10,60.7,0.398
2015-11-11,63.2,0.000
2015-11-12,64.5,0.075
2015-11-13,59.5,0.000
2015-11-14,52.3,0.000
2015-11-15,62.7,0.000
2015-11-16,67.5,0.000
2015-11-17,60.3,0.000
2015-11-18,65.9,0.000
2015-11-19,62.7,0.823
2015-11-20,56.7,0.000
2015-11-21,54.1,0.000
2015-11-22,47.0,0.000
2015-11-23,41.3,0.000
2015-11-24,53.1,0.000
2015-11-25,55.7,0.000
2015-11-26,61.2,0.000
2015-11-27,65.9,0.000
2015-11-28,68.7,0.031
2015-11-29,52.7,0.232
2015-11-30,46.1,0.165
2015-12-01,48.9,0.457
2015-12-02,57.3,0.303
2015-12-03,49.5,0.000
2015-12-04,50.6,0.000
2015-12-05,51.4,0.000
2015-12-06,51.0,0.000
2015-12-07,56.1,0.000
2015-12-08,52.6,0.000
2015-12-09,51.8,0.000
2015-12-10,60.7,0.024
2015-12-11,65.8,0.000
2015-12-12,70.3,0.000
2015-12-13,71.1,0.000
2015-12-14,70.2,0.126
2015-12-15,66.4,0.091
2015-12-16,55.7,0.000
2015-12-17,52.8,0.421
2015-12-18,49.9,0.000
2015-12-19,42.6,0.000
2015-12-20,45.2,0.000
2015-12-21,54.4,0.000
2015-12-22,59.2,0.252
2015-12-23,66.7,1.075
2015-12-24,70.3,0.248
2015-12-25,70.4,0.563
2015-12-26,61.2,0.028
2015-12-27,70.4,0.079
2015-12-28,51.0,0.043
2015-12-29,55.1,0.374
2015-12-30,53.6,0.110
2015-12-31,55.0,0.000
2016-01-01,46.4,0.000
2016-01-02,47.0,0.000
2016-01-03,49.8,0.000
2016-01-04,36.9,0.000
2016-01-05,31.3,0.000
2016-01-06,39.3,0.000
2016-01-07,39.0,0.000
2016-01-08,43.5,0.028
2016-01-09,49.1,0.028
2016-01-10,59.5,0.626
2016-01-11,38.1,0.000
2016-01-12,44.4,0.000
2016-01-13,29.9,0.000
2016-01-14,49.5,0.000
2016-01-15,50.4,0.500
2016-01-16,53.3,0.181
2016-01-17,37.1,0.000
2016-01-18,29.8,0.000
2016-01-19,26.8,0.000
2016-01-20,31.0,0.000
2016-01-21,33.3,0.000
2016-01-22,28.7,0.000
2016-01-23,27.2,0.000
2016-01-24,31.9,0.000
2016-01-25,34.0,0.000
2016-01-26,47.0,0.008
2016-01-27,39.5,0.008
2016-01-28,39.5,0.000
2016-01-29,38.2,0.004
2016-01-30,42.0,0.000
2016-01-31,49.8,0.000
2016-02-01,52.0,0.189
2016-02-02,45.2,0.000
2016-02-03,60.0,0.685
2016-02-04,56.4,0.106
2016-02-05,43.1,0.122
2016-02-06,43.1,0.000
2016-02-07,47.5,0.000
2016-02-08,46.8,0.016
2016-02-09,40.2,0.130
2016-02-10,38.4,0.000
2016-02-11,29.0,0.000
2016-02-12,31.6,0.000
2016-02-13,24.4,0.000
2016-02-14,26.0,0.000
2016-02-15,31.4,0.102
2016-02-16,53.4,0.606
2016-02-17,46.5,0.000
2016-02-18,37.9,0.000
2016-02-19,40.0,0.000
2016-02-20,62.1,0.000
2016-02-21,56.5,0.098
2016-02-22,51.2,0.000
2016-02-23,42.3,0.547
2016-02-24,62.8,0.720
2016-02-25,54.1,0.000
2016-02-26,40.3,0.000
2016-02-27,44.8,0.000
2016-02-28,62.9,0.000
2016-02-29,61.0,0.004
2016-03-01,63.3,0.000
2016-03-02,60.1,0.138
2016-03-03,40.8,0.000
2016-03-04,42.4,0.000
2016-03-05,43.2,0.000
2016-03-06,47.9,0.016
2016-03-07,63.6,0.000
2016-03-08,74.8,0.008
2016-03-09,78.3,0.000
2016-03-10,78.3,0.000
2016-03-11,70.7,0.024
2016-03-12,57.8,0.039
2016-03-13,55.8,0.421
2016-03-14,55.0,0.091
2016-03-15,61.9,0.138
2016-03-16,71.7,0.000
2016-03-17,66.3,0.000
2016-03-18,63.2,0.000
2016-03-19,45.6,0.185
2016-03-20,41.4,0.114
2016-03-21,50.8,0.004
2016-03-22,59.8,0.000
2016-03-23,72.5,0.000
2016-03-24,75.4,0.000
2016-03-25,71.3,0.094
2016-03-26,58.6,0.000
2016-03-27,57.8,0.016
2016-03-28,65.5,0.240
2016-03-29,57.5,0.000
2016-03-30,61.0,0.000
2016-03-31,73.0,0.000
2016-04-01,80.6,0.189
2016-04-02,62.5,0.248
2016-04-03,51.6,0.000
2016-04-04,72.8,0.102
2016-04-05,44.9,0.000
2016-04-06,55.5,0.000
2016-04-07,61.5,0.622
2016-04-08,52.0,0.000
2016-04-09,50.0,0.094
2016-04-10,50.8,0.000
2016-04-11,71.3,0.020
2016-04-12,63.7,0.161
2016-04-13,56.3,0.000
2016-04-14,60.9,0.000
2016-04-15,61.7,0.000
2016-04-16,67.7,0.000
2016-04-17,71.3,0.000
2016-04-18,81.4,0.000
2016-04-19,78.3,0.008
2016-04-20,69.3,0.000
2016-04-21,74.9,0.000
2016-04-22,72.8,0.031
2016-04-23,69.1,0.122
2016-04-24,68.6,0.000
2016-04-25,80.6,0.000
2016-04-26,87.1,0.024
2016-04-27,66.7,0.142
2016-04-28,55.8,0.213
2016-04-29,55.1,0.028
2016-04-30,61.3,0.035
2016-05-01,56.8,0.843
2016-05-02,78.6,0.358
2016-05-03,65.9,1.366
2016-05-04,61.1,0.220
2016-05-05,55.1,0.031
2016-05-06,53.4,0.984
2016-05-07,63.3,0.039
2016-05-08,69.1,0.000
2016-05-09,65.7,0.039
2016-05-10,60.5,0.228
2016-05-11,67.1,0.220
2016-05-12,68.3,0.000
2016-05-13,73.1,0.224
2016-05-14,74.9,0.177
2016-05-15,58.1,0.000
2016-05-16,63.7,0.000
2016-05-17,54.9,0.343
2016-05-18,65.5,0.000
2016-05-19,68.7,0.000
2016-05-20,73.2,0.000
2016-05-21,59.4,0.988
2016-05-22,56.8,0.354
2016-05-23,72.8,0.465
2016-05-24,80.3,0.000
2016-05-25,84.0,0.000
2016-05-26,86.9,0.000
2016-05-27,87.5,0.016
2016-05-28,87.3,0.000
2016-05-29,83.5,0.327
2016-05-30,78.8,0.327
2016-05-31,82.5,0.004
2016-06-01,84.2,0.000
2016-06-02,79.5,0.012
2016-06-03,77.6,0.685
2016-06-04,80.8,0.008
2016-06-05,82.8,0.602
2016-06-06,84.6,0.000
2016-06-07,84.0,0.028
2016-06-08,69.4,0.000
2016-06-09,78.7,0.000
2016-06-10,80.6,0.000
2016-06-11,93.5,0.000
2016-06-12,89.8,0.000
2016-06-13,79.6,0.000
2016-06-14,80.7,0.000
2016-06-15,79.8,0.067
2016-06-16,81.8,0.906
2016-06-17,79.1,0.756
2016-06-18,82.0,0.000
2016-06-19,87.0,0.000
2016-06-20,88.3,0.000
2016-06-21,86.5,0.390
2016-06-22,84.8,0.000
2016-06-23,81.3,0.791
2016-06-24,82.5,0.091
2016-06-25,81.5,0.012
2016-06-26,83.3,0.000
2016-06-27,85.7,0.280
2016-06-28,83.0,0.453
2016-06-29,82.0,0.000
2016-06-30,82.5,0.008
2016-07-01,83.5,0.181
2016-07-02,80.9,0.000
2016-07-03,73.4,0.209
2016-07-04,71.7,0.634
2016-07-05,87.3,0.291
2016-07-06,90.5,0.000
2016-07-07,91.9,0.024
2016-07-08,89.7,0.106
2016-07-09,90.9,0.000
2016-07-10,83.5,0.000
2016-07-11,85.2,0.000
2016-07-12,85.4,0.000
2016-07-13,87.4,0.350
2016-07-14,95.9,0.000
2016-07-15,90.6,0.000
2016-07-16,92.1,0.201
2016-07-17,91.9,0.000
2016-07-18,95.2,0.130
2016-07-19,88.9,0.000
2016-07-20,86.2,0.004
2016-07-21,89.8,0.000
2016-07-22,94.7,0.000
2016-07-23,97.3,0.319
2016-07-24,95.2,0.000
2016-07-25,100.1,0.000
2016-07-26,94.7,0.000
2016-07-27,92.9,0.248
2016-07-28,89.9,1.283
2016-07-29,86.1,0.394
2016-07-30,85.7,0.547
2016-07-31,88.7,0.094
2016-08-01,88.7,0.004
2016-08-02,85.2,0.004
2016-08-03,79.8,0.000
2016-08-04,81.5,0.000
2016-08-05,81.2,0.004
2016-08-06,89.4,0.063
2016-08-07,86.8,0.000
2016-08-08,87.8,0.000
2016-08-09,82.5,0.000
2016-08-10,91.2,0.000
2016-08-11,93.6,0.000
2016-08-12,95.2,0.000
2016-08-13,96.9,0.000
2016-08-14,98.0,0.055
2016-08-15,95.3,0.390
2016-08-16,94.7,0.008
2016-08-17,92.5,0.256
2016-08-18,88.1,0.043
2016-08-19,89.3,0.000
2016-08-20,90.1,0.000
2016-08-21,82.0,0.461
2016-08-22,82.1,0.000
2016-08-23,82.0,0.000
2016-08-24,85.8,0.000
2016-08-25,91.1,0.008
2016-08-26,94.2,0.000
2016-08-27,90.7,0.000
2016-08-28,89.0,0.000
2016-08-29,92.0,0.000
2016-08-30,89.9,0.000
2016-08-31,90.2,0.000
2016-09-01,80.3,0.102
2016-09-02,80.7,0.000
2016-09-03,75.9,0.492
2016-09-04,80.3,0.035
2016-09-05,87.5,0.000
2016-09-06,91.6,0.000
2016-09-07,93.1,0.209
2016-09-08,94.5,0.154
2016-09-09,95.1,0.000
2016-09-10,93.6,0.000
2016-09-11,85.0,0.000
2016-09-12,82.5,0.000
2016-09-13,87.5,0.000
2016-09-14,92.9,0.000
2016-09-15,76.0,0.012
2016-09-16,76.4,0.000
2016-09-17,81.1,0.000
2016-09-18,87.2,0.000
2016-09-19,75.1,1.630
2016-09-20,78.8,0.339
2016-09-21,83.3,0.000
2016-09-22,83.0,0.000
2016-09-23,87.6,0.000
2016-09-24,76.1,0.000
2016-09-25,71.3,0.000
2016-09-26,68.6,0.004
2016-09-27,74.9,0.465
2016-09-28,69.3,1.437
2016-09-29,70.7,1.461
2016-09-30,66.9,0.094
2016-10-01,68.0,0.181
2016-10-02,71.7,0.000
2016-10-03,74.4,0.008
