date,temperature_2m_max (°F),rain_sum (inch)
6/15/2016,84.3,0
6/16/2016,76.3,0.008
6/17/2016,76.4,0.031
6/18/2016,84.7,0
6/19/2016,85.4,0
6/20/2016,83.6,0
6/21/2016,88.4,0.146
6/22/2016,86.9,0
6/23/2016,82.1,0.059
6/24/2016,81.4,0
6/25/2016,83,0
6/26/2016,85.7,0
6/27/2016,82.3,0.138
6/28/2016,74.8,0.484
6/29/2016,82.5,0.039
6/30/2016,83.7,0
7/1/2016,79.1,0.087
7/2/2016,78.1,0
7/3/2016,81.7,0
7/4/2016,82.8,0.118
7/5/2016,85.7,0.319
7/6/2016,90,0
7/7/2016,89.7,0.075
7/8/2016,85.7,0.264
7/9/2016,73.4,0.449
7/10/2016,80.1,0.067
7/11/2016,77.8,0
7/12/2016,79.7,0
7/13/2016,83.2,0.008
7/14/2016,87.6,0.213
7/15/2016,89.8,0.047
7/16/2016,88.4,0.098
7/17/2016,88.5,0
7/18/2016,93,0.075
7/19/2016,83.2,0
7/20/2016,83,0
7/21/2016,88.5,0
7/22/2016,95.1,0.008
7/23/2016,95,0
7/24/2016,92.2,0
7/25/2016,92,0.232
7/26/2016,91.3,0
7/27/2016,89.5,0
7/28/2016,91.2,0.028
7/29/2016,84.1,1.063
7/30/2016,82.7,0.402
7/31/2016,76.9,0.693
8/1/2016,76.9,0.02
8/2/2016,75.1,0.059
8/3/2016,77.1,0
8/4/2016,79.4,0
8/5/2016,80.5,0
8/6/2016,86,0.051
8/7/2016,86,0
8/8/2016,85.9,0
8/9/2016,85.5,0
8/10/2016,84.8,0.563
8/11/2016,88.7,0.22
8/12/2016,93.1,0.039
8/13/2016,92.3,0.028
8/14/2016,92.9,0
8/15/2016,89.5,0.008
8/16/2016,84.1,0.303
8/17/2016,85.4,0.008
8/18/2016,84.6,0.012
8/19/2016,83.8,0.016
8/20/2016,82.6,0.059
8/21/2016,84.1,0.343
8/22/2016,78.1,0.02
8/23/2016,80,0
8/24/2016,84.8,0
8/25/2016,84.4,0
8/26/2016,89.7,0.004
8/27/2016,86.1,0
8/28/2016,85.9,0
8/29/2016,89.9,0
8/30/2016,83.4,0
8/31/2016,85.9,0
9/1/2016,78.4,0.256
9/2/2016,79.2,0
9/3/2016,73.5,0
9/4/2016,78.7,0
9/5/2016,82.6,0
9/6/2016,79.4,0.091
9/7/2016,81.8,0.024
9/8/2016,84.6,0
9/9/2016,89.6,0.079
9/10/2016,88.7,0.114
9/11/2016,80.6,0.031
9/12/2016,75.8,0
9/13/2016,81.4,0
9/14/2016,89,0
9/15/2016,72.8,0
9/16/2016,72,0
9/17/2016,76.9,0
9/18/2016,83.1,0.016
9/19/2016,72.5,0.748
9/20/2016,79.8,0.004
9/21/2016,81.4,0
9/22/2016,81,0
9/23/2016,84.4,0
9/24/2016,69.5,0.189
9/25/2016,68,0
9/26/2016,69.8,0
9/27/2016,72.4,0.323
9/28/2016,70.4,0.043
9/29/2016,65.1,0.071
9/30/2016,59.8,0.5
10/1/2016,63.3,0.028
10/2/2016,63.3,0.031
10/3/2016,71.7,0
