latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.785587,-122.40964,11.0,0,GMT,GMT
,,,,,
time,temperature_2m_max (°F),precipitation_sum (inch),,,
2015-10-07,73.3,0.000,,,
2015-10-08,78.6,0.000,,,
2015-10-09,77.0,0.000,,,
2015-10-10,73.1,0.000,,,
2015-10-11,76.7,0.000,,,
2015-10-12,82.5,0.000,,,
2015-10-13,83.9,0.000,,,
2015-10-14,76.6,0.000,,,
2015-10-15,74.1,0.000,,,
2015-10-16,73.8,0.000,,,
2015-10-17,68.9,0.008,,,
2015-10-18,67.9,0.000,,,
2015-10-19,70.1,0.000,,,
2015-10-20,75.7,0.000,,,
2015-10-21,76.7,0.000,,,
2015-10-22,74.9,0.000,,,
2015-10-23,73.5,0.000,,,
2015-10-24,73.3,0.000,,,
2015-10-25,70.0,0.000,,,
2015-10-26,75.1,0.000,,,
2015-10-27,73.8,0.000,,,
2015-10-28,67.9,0.024,,,
2015-10-29,73.6,0.000,,,
2015-10-30,74.8,0.000,,,
2015-10-31,71.9,0.000,,,
2015-11-01,67.8,0.043,,,
2015-11-02,65.5,0.587,,,
2015-11-03,63.7,0.000,,,
2015-11-04,64.1,0.000,,,
2015-11-05,63.0,0.000,,,
2015-11-06,63.4,0.000,,,
2015-11-07,65.0,0.000,,,
2015-11-08,63.4,0.071,,,
2015-11-09,57.5,0.461,,,
2015-11-10,58.9,0.000,,,
2015-11-11,59.8,0.000,,,
2015-11-12,61.8,0.000,,,
2015-11-13,64.1,0.000,,,
2015-11-14,63.0,0.000,,,
2015-11-15,58.6,0.441,,,
2015-11-16,59.7,0.000,,,
2015-11-17,62.1,0.000,,,
2015-11-18,64.2,0.000,,,
2015-11-19,65.1,0.000,,,
2015-11-20,66.9,0.000,,,
2015-11-21,68.1,0.000,,,
2015-11-22,67.0,0.000,,,
2015-11-23,65.9,0.000,,,
2015-11-24,55.2,0.094,,,
2015-11-25,53.8,0.012,,,
2015-11-26,53.7,0.000,,,
2015-11-27,55.7,0.000,,,
2015-11-28,55.3,0.000,,,
2015-11-29,56.2,0.000,,,
2015-11-30,55.3,0.035,,,
2015-12-01,59.0,0.000,,,
2015-12-02,58.4,0.024,,,
2015-12-03,58.5,0.449,,,
2015-12-04,58.8,0.024,,,
2015-12-05,58.0,0.000,,,
2015-12-06,61.3,0.374,,,
2015-12-07,60.2,0.008,,,
2015-12-08,60.9,0.000,,,
2015-12-09,62.8,0.024,,,
2015-12-10,60.9,0.366,,,
2015-12-11,56.3,0.520,,,
2015-12-12,55.9,0.000,,,
2015-12-13,56.2,0.504,,,
2015-12-14,54.4,0.000,,,
2015-12-15,55.7,0.000,,,
2015-12-16,54.5,0.000,,,
2015-12-17,56.1,0.000,,,
2015-12-18,57.1,0.094,,,
2015-12-19,55.7,0.535,,,
2015-12-20,52.9,0.209,,,
2015-12-21,57.1,0.756,,,
2015-12-22,58.8,0.445,,,
2015-12-23,56.3,0.000,,,
2015-12-24,52.8,0.150,,,
2015-12-25,51.7,0.000,,,
2015-12-26,51.7,0.000,,,
2015-12-27,51.4,0.012,,,
2015-12-28,49.9,0.063,,,
2015-12-29,52.3,0.000,,,
2015-12-30,51.7,0.039,,,
2015-12-31,50.8,0.004,,,
2016-01-01,50.0,0.000,,,
2016-01-02,51.7,0.000,,,
2016-01-03,53.4,0.047,,,
2016-01-04,58.0,0.445,,,
2016-01-05,56.1,0.992,,,
2016-01-06,52.5,1.248,,,
2016-01-07,53.5,0.075,,,
2016-01-08,53.7,0.000,,,
2016-01-09,55.6,0.319,,,
2016-01-10,55.7,0.000,,,
2016-01-11,56.3,0.024,,,
2016-01-12,59.6,0.000,,,
2016-01-13,58.0,0.626,,,
2016-01-14,55.1,0.189,,,
2016-01-15,58.5,0.114,,,
2016-01-16,59.3,0.445,,,
2016-01-17,58.8,0.189,,,
2016-01-18,59.8,0.980,,,
2016-01-19,61.4,0.906,,,
2016-01-20,59.0,0.000,,,
2016-01-21,60.8,0.000,,,
2016-01-22,60.0,0.469,,,
2016-01-23,59.2,0.189,,,
2016-01-24,56.4,0.000,,,
2016-01-25,58.1,0.000,,,
2016-01-26,58.2,0.000,,,
2016-01-27,61.1,0.000,,,
2016-01-28,60.9,0.043,,,
2016-01-29,60.4,0.228,,,
2016-01-30,58.4,0.094,,,
2016-01-31,54.7,0.000,,,
2016-02-01,55.1,0.000,,,
2016-02-02,54.4,0.071,,,
2016-02-03,54.0,0.004,,,
2016-02-04,58.1,0.028,,,
2016-02-05,59.9,0.000,,,
2016-02-06,62.4,0.000,,,
2016-02-07,67.7,0.000,,,
2016-02-08,69.0,0.000,,,
2016-02-09,69.4,0.000,,,
2016-02-10,67.3,0.000,,,
2016-02-11,66.8,0.000,,,
2016-02-12,66.1,0.000,,,
2016-02-13,64.3,0.000,,,
2016-02-14,69.4,0.000,,,
2016-02-15,70.5,0.000,,,
2016-02-16,71.6,0.000,,,
2016-02-17,70.9,0.067,,,
2016-02-18,59.8,0.709,,,
2016-02-19,58.0,0.165,,,
2016-02-20,58.2,0.000,,,
2016-02-21,59.4,0.000,,,
2016-02-22,65.6,0.000,,,
2016-02-23,66.9,0.000,,,
2016-02-24,67.0,0.000,,,
2016-02-25,68.5,0.000,,,
2016-02-26,67.8,0.016,,,
2016-02-27,63.7,0.031,,,
2016-02-28,62.3,0.000,,,
2016-02-29,68.7,0.000,,,
2016-03-01,68.5,0.000,,,
2016-03-02,64.6,0.000,,,
2016-03-03,60.8,0.067,,,
2016-03-04,62.8,0.083,,,
2016-03-05,62.5,0.469,,,
2016-03-06,60.2,1.146,,,
2016-03-07,57.0,0.890,,,
2016-03-08,57.2,0.020,,,
2016-03-09,62.6,0.028,,,
2016-03-10,62.6,0.972,,,
2016-03-11,57.8,1.236,,,
2016-03-12,58.3,0.276,,,
2016-03-13,57.9,0.728,,,
2016-03-14,57.8,0.173,,,
2016-03-15,61.9,0.000,,,
2016-03-16,66.7,0.000,,,
2016-03-17,69.7,0.000,,,
2016-03-18,69.4,0.000,,,
2016-03-19,62.0,0.000,,,
2016-03-20,63.6,0.142,,,
2016-03-21,61.6,0.299,,,
2016-03-22,58.8,0.016,,,
2016-03-23,62.8,0.000,,,
2016-03-24,64.0,0.000,,,
2016-03-25,65.4,0.000,,,
2016-03-26,65.2,0.000,,,
2016-03-27,63.0,0.000,,,
2016-03-28,58.8,0.000,,,
2016-03-29,59.6,0.004,,,
2016-03-30,58.9,0.000,,,
2016-03-31,59.7,0.000,,,
2016-04-01,59.5,0.000,,,
2016-04-02,62.5,0.000,,,
2016-04-03,60.0,0.000,,,
2016-04-04,66.8,0.000,,,
2016-04-05,73.6,0.000,,,
2016-04-06,85.1,0.000,,,
2016-04-07,85.5,0.000,,,
2016-04-08,64.2,0.028,,,
2016-04-09,60.3,0.610,,,
2016-04-10,59.0,0.327,,,
2016-04-11,59.9,0.000,,,
2016-04-12,58.5,0.000,,,
2016-04-13,59.8,0.000,,,
2016-04-14,58.8,0.094,,,
2016-04-15,66.7,0.000,,,
2016-04-16,73.2,0.000,,,
2016-04-17,76.3,0.000,,,
2016-04-18,78.6,0.000,,,
2016-04-19,74.9,0.000,,,
2016-04-20,69.9,0.000,,,
2016-04-21,66.9,0.020,,,
2016-04-22,63.9,0.323,,,
2016-04-23,63.0,0.000,,,
2016-04-24,63.9,0.000,,,
2016-04-25,63.2,0.000,,,
2016-04-26,62.6,0.000,,,
2016-04-27,60.9,0.000,,,
2016-04-28,68.1,0.000,,,
2016-04-29,65.2,0.000,,,
2016-04-30,74.9,0.000,,,
2016-05-01,74.8,0.000,,,
2016-05-02,69.1,0.000,,,
2016-05-03,64.1,0.000,,,
2016-05-04,64.3,0.004,,,
2016-05-05,62.8,0.000,,,
2016-05-06,62.5,0.118,,,
2016-05-07,58.5,0.327,,,
2016-05-08,61.6,0.000,,,
2016-05-09,59.6,0.000,,,
2016-05-10,64.5,0.000,,,
2016-05-11,62.4,0.000,,,
2016-05-12,62.5,0.000,,,
2016-05-13,60.9,0.000,,,
2016-05-14,64.0,0.000,,,
2016-05-15,67.6,0.000,,,
2016-05-16,71.6,0.000,,,
2016-05-17,81.3,0.000,,,
2016-05-18,78.7,0.000,,,
2016-05-19,69.5,0.000,,,
2016-05-20,64.0,0.000,,,
2016-05-21,61.2,0.000,,,
2016-05-22,61.3,0.000,,,
2016-05-23,62.0,0.031,,,
2016-05-24,62.4,0.000,,,
2016-05-25,62.6,0.000,,,
2016-05-26,67.9,0.000,,,
2016-05-27,73.9,0.000,,,
2016-05-28,77.4,0.000,,,
2016-05-29,74.2,0.000,,,
2016-05-30,72.0,0.000,,,
2016-05-31,75.5,0.000,,,
2016-06-01,71.4,0.000,,,
2016-06-02,75.1,0.000,,,
2016-06-03,81.9,0.000,,,
2016-06-04,76.7,0.000,,,
2016-06-05,69.4,0.000,,,
2016-06-06,66.8,0.000,,,
2016-06-07,67.2,0.000,,,
2016-06-08,65.2,0.000,,,
2016-06-09,64.3,0.000,,,
2016-06-10,68.6,0.000,,,
2016-06-11,76.3,0.000,,,
2016-06-12,74.7,0.000,,,
2016-06-13,66.7,0.000,,,
2016-06-14,65.8,0.000,,,
2016-06-15,63.7,0.000,,,
2016-06-16,69.1,0.000,,,
2016-06-17,68.9,0.016,,,
2016-06-18,71.4,0.024,,,
2016-06-19,79.0,0.000,,,
2016-06-20,77.4,0.000,,,
2016-06-21,78.7,0.000,,,
2016-06-22,75.8,0.000,,,
2016-06-23,71.7,0.000,,,
2016-06-24,74.1,0.000,,,
2016-06-25,78.2,0.000,,,
2016-06-26,77.7,0.000,,,
2016-06-27,78.8,0.000,,,
2016-06-28,77.6,0.000,,,
2016-06-29,72.7,0.000,,,
2016-06-30,72.7,0.000,,,
2016-07-01,71.1,0.000,,,
2016-07-02,66.6,0.000,,,
2016-07-03,66.9,0.000,,,
2016-07-04,66.8,0.000,,,
2016-07-05,65.2,0.000,,,
2016-07-06,65.1,0.000,,,
2016-07-07,64.0,0.000,,,
2016-07-08,67.9,0.000,,,
2016-07-09,68.2,0.000,,,
2016-07-10,75.1,0.000,,,
2016-07-11,74.9,0.000,,,
2016-07-12,73.2,0.000,,,
2016-07-13,77.0,0.000,,,
2016-07-14,74.7,0.000,,,
2016-07-15,71.5,0.000,,,
2016-07-16,69.3,0.000,,,
2016-07-17,67.6,0.000,,,
2016-07-18,65.8,0.000,,,
2016-07-19,66.7,0.000,,,
2016-07-20,69.7,0.000,,,
2016-07-21,68.8,0.000,,,
2016-07-22,74.6,0.000,,,
2016-07-23,79.9,0.000,,,
2016-07-24,76.6,0.000,,,
2016-07-25,72.8,0.000,,,
2016-07-26,78.7,0.000,,,
2016-07-27,74.9,0.000,,,
2016-07-28,71.8,0.000,,,
2016-07-29,71.6,0.000,,,
2016-07-30,71.3,0.000,,,
2016-07-31,69.4,0.000,,,
2016-08-01,68.9,0.000,,,
2016-08-02,69.0,0.000,,,
2016-08-03,71.6,0.000,,,
2016-08-04,67.3,0.000,,,
2016-08-05,67.4,0.000,,,
2016-08-06,65.9,0.000,,,
2016-08-07,70.1,0.000,,,
2016-08-08,73.1,0.000,,,
2016-08-09,74.2,0.000,,,
2016-08-10,71.2,0.000,,,
2016-08-11,72.4,0.000,,,
2016-08-12,70.3,0.000,,,
2016-08-13,72.6,0.000,,,
2016-08-14,71.3,0.000,,,
2016-08-15,68.4,0.000,,,
2016-08-16,70.2,0.000,,,
2016-08-17,71.5,0.000,,,
2016-08-18,71.5,0.000,,,
2016-08-19,68.1,0.000,,,
2016-08-20,66.8,0.000,,,
2016-08-21,67.9,0.000,,,
2016-08-22,68.2,0.000,,,
2016-08-23,70.3,0.000,,,
2016-08-24,68.0,0.000,,,
2016-08-25,66.9,0.000,,,
2016-08-26,67.9,0.000,,,
2016-08-27,68.2,0.000,,,
2016-08-28,69.4,0.000,,,
2016-08-29,68.1,0.000,,,
2016-08-30,73.2,0.000,,,
2016-08-31,70.2,0.000,,,
2016-09-01,68.6,0.000,,,
2016-09-02,72.7,0.000,,,
2016-09-03,71.3,0.000,,,
2016-09-04,71.5,0.000,,,
2016-09-05,73.7,0.000,,,
2016-09-06,79.0,0.000,,,
2016-09-07,83.1,0.000,,,
2016-09-08,78.7,0.000,,,
2016-09-09,69.5,0.000,,,
2016-09-10,68.8,0.000,,,
2016-09-11,65.3,0.000,,,
2016-09-12,63.8,0.000,,,
2016-09-13,70.0,0.000,,,
2016-09-14,71.2,0.000,,,
2016-09-15,70.2,0.000,,,
2016-09-16,71.5,0.000,,,
2016-09-17,75.7,0.000,,,
2016-09-18,85.4,0.000,,,
2016-09-19,82.3,0.000,,,
2016-09-20,77.9,0.000,,,
2016-09-21,69.7,0.000,,,
2016-09-22,69.3,0.000,,,
2016-09-23,71.9,0.000,,,
2016-09-24,78.2,0.000,,,
2016-09-25,89.7,0.000,,,
2016-09-26,88.7,0.000,,,
2016-09-27,85.5,0.000,,,
2016-09-28,74.0,0.000,,,
2016-09-29,65.6,0.000,,,
2016-09-30,62.4,0.000,,,
2016-10-01,68.5,0.000,,,
2016-10-02,66.0,0.000,,,
2016-10-03,63.2,0.047,,,
